EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean
211427268.0,KTWO211427268-C05,5.0,31.0,132.78777,12.050613,LC,-8.3,1.1,-4.6,1.2,,,,,14.279000000000002,0.02,13.71,0.01,14.014000000000001,0.18,13.585999999999999,0.05,13.532,0.14,,,12.65,0.022000000000000002,12.365,0.023,12.321,0.02,13.675999999999998,gri,,,,511-047159,08510906+1203022,,1.0,0.0,0.93,192.403,173.16299999999998,149.855,6.0,1.0,13.0,,,0.00048689999999999996,132.78777,12.050613,2415.0,132.78778,12.050622,6.049730172530735e+17,132.78770689313998,12.050601841779999,1.0,0.2674199055785908,132.78774344657,12.050611920889999,211427268.0,0.9,132.78776399999998,12.050613,0.0,0.0724660239585848,0.95
211427487.0,KTWO211427487-C16,16.0,23.0,132.90276,12.053730999999999,LC,,,,,,,,,,,,,,,,,,,,,15.622,0.052000000000000005,14.984000000000002,0.073,14.583,0.062,17.09,J,,,,,08513666+1203134,,0.929,0.071,0.527,,,,15.0,4.0,52.0,,,0.001,132.90276,12.053730999999999,2425.0,132.90277,12.053744,6.049954155072124e+17,132.90269659185,12.05376475286,0.994,0.26902469729648676,132.902733295925,12.05375437643,,,,,,,0.994
211427425.0,KTWO211427425-C18,18.0,27.0,132.67758,12.052796,LC,-10.9,1.6,-3.2,1.1,,,,,13.968,0.13,13.408,0.11,13.682,0.25,13.243,0.05,13.254000000000001,0.3,,,12.306,0.021,12.088,0.023,12.043,0.021,13.382,gri,,,,511-047113,08504262+1203101,,1.0,0.0,0.958,155.28799999999998,136.50799999999998,121.556,6.0,1.0,13.0,,,0.0004152,132.67758,12.052796,2426.0,132.6776,12.052814,6.049743572829015e+17,132.67753183793002,12.05278490866,1.0,0.26183144216056975,132.677565918965,12.05279945433,211427425.0,0.9,132.677582,12.052796,0.0,0.057965187175317665,0.95
211427574.0,KTWO211427574-C18,18.0,27.0,132.905625,12.055409,LC,-8.8,1.2,-4.3,1.8,,,,,14.275,0.02,13.696,0.04,13.981,0.13,13.595999999999998,0.09,13.449000000000002,0.09,,,12.582,0.021,12.347000000000001,0.023,12.288,0.02,13.609000000000002,gri,,,,511-047191,08513734+1203193,,1.0,0.0002,0.9259999999999999,,,,6.0,1.0,13.0,,,0.0005099,132.905625,12.055409,2432.0,132.90563999999998,12.055425,6.049954198024603e+17,132.90556938517,12.055401090799998,1.0,0.2630855631212176,132.90560469258497,12.055413045399998,211427574.0,0.9,132.905624,12.055409,0.0,0.06951640855405294,0.95
211427784.0,KTWO211427784-C16,16.0,23.0,132.97161,12.058889,LC,-7.3,5.6,-6.6,3.5,,,,,14.597000000000001,0.15,13.987,0.14,14.193,0.12,13.808,0.07,13.66,0.06,,,12.785,0.024,12.54,0.024,12.46,0.025,13.82,gri,,,,511-047215,08515318+1203320,,1.0,0.0,0.9059999999999999,,,,15.0,4.0,52.0,,,0.0009859,132.97161,12.058889,2441.0,132.97161,12.058912,6.049488623571492e+17,132.97156719251,12.05888350769,1.0,0.18230052444456696,132.971588596255,12.058897753844999,211427784.0,0.9,132.97161699999998,12.058889,0.0,0.10484531831541201,0.95
211427761.0,KTWO211427761-C18,18.0,27.0,132.72728999999998,12.058487,LC,,,,,,,,,,,,,,,,,,,,,15.05,0.038,14.545,0.04,14.107000000000001,0.049,17.532,JHK,,,,,08505454+1203305,,1.0,0.0,0.722,6082.673000000001,4439.965,3123.3309999999997,6.0,1.0,13.0,,,0.008,132.72728999999998,12.058487,2443.0,132.72705,12.05836,,,,,,132.72705,12.05836,211427761.0,0.9,132.72728500000002,12.058487,0.0,0.9452575697382103,0.9
211427873.0,KTWO211427873-C05,5.0,31.0,132.719295,12.060278,LC,,,,,,,,,,,,,,,,,,,,,13.91,0.025,13.562000000000001,0.031,13.434000000000001,0.036000000000000004,15.195,JHK,,,6004-301-6-0114-0357,511-047131,08505263+1203370,,0.895,0.105,0.752,2386.938,2304.964,2245.056,6.0,1.0,13.0,,,0.0006535,132.719295,12.060278,2449.0,132.7193,12.060286,6.0497569301739e+17,132.71924318635,12.06027047647,1.0,0.2076753151114477,132.719271593175,12.060278238235,211427873.0,0.9,132.719295,12.060278,0.0,0.08240917277492946,0.95
211427940.0,KTWO211427940-C18,18.0,27.0,132.702585,12.061484,LC,-11.1,1.6,-4.0,2.1,,,,,14.254000000000001,0.14,13.708,0.12,13.946,0.21,13.511,0.06,13.505,0.26,,,12.610999999999999,0.023,12.333,0.02,12.265,0.02,13.637,gri,,,,511-047126,08504862+1203413,,0.9990000000000001,0.001,0.9279999999999999,138.079,127.59700000000001,112.539,6.0,1.0,13.0,,,0.0001517,132.702585,12.061484,2455.0,132.70262,12.061498,6.049757960963064e+17,132.70254916881,12.06147225346,1.0,0.26603179117818954,132.702584584405,12.06148512673,211427940.0,0.9,132.70259,12.061484,0.0,0.019492448970553095,0.95
211428054.0,KTWO211428054-C18,18.0,27.0,132.963735,12.063222,LC,,,,,,,,,,,,,,,,,,,,,15.369000000000002,0.046,14.689,0.057,14.575999999999999,0.064,17.402,JHK,,,,,08515129+1203475,,0.992,0.008,0.551,2689.228,2270.6220000000003,1869.2879999999998,6.0,1.0,13.0,,,0.0007806,132.963735,12.063222,2456.0,132.96373,12.063196,,,,,,132.96373,12.063196,211428054.0,0.9,132.963729,12.063222,0.0,0.09366618356986432,0.9
211428454.0,KTWO211428454-C18,18.0,27.0,132.810465,12.06906,LC,-7.9,2.1,-2.4,2.3,,,,,15.905,0.18,15.123,0.14,15.433,0.15,14.843,0.06,14.61,0.07,,,13.716,0.024,13.331,0.026000000000000002,13.239,0.026000000000000002,14.857000000000001,gri,,,,511-047166,08511451+1204087,,0.998,0.002,0.838,,,,6.0,1.0,13.0,,,0.001,132.810465,12.06906,2471.0,132.81046,12.06909,6.049729442380439e+17,132.81041028807,12.06906980417,1.0,0.18950865886163745,132.810435144035,12.069079902085,211428454.0,0.9,132.810465,12.06906,0.0,0.12720290771083806,0.95
211428580.0,KTWO211428580-C16,16.0,23.0,132.87816,12.071135,LC,-10.0,1.9,-6.8,1.9,,,,,15.48,0.15,14.753,0.16,15.068,0.14,14.568,0.1,14.392999999999999,0.08,,,13.424000000000001,0.023,13.114,0.022000000000000002,13.046,0.024,14.595,gri,,,6004-301-6-0115-0294,511-047183,08513075+1204159,,1.0,0.0,0.884,413.64,350.205,300.694,15.0,4.0,52.0,,,0.001,132.87816,12.071135,2480.0,132.87815,12.071138,6.049956603206349e+17,132.8780966142,12.07112097508,1.0,0.1976806128823731,132.8781233071,12.071129487539999,211428580.0,0.9,132.87815700000002,12.071135,0.0,0.12026111297252695,0.95
211428643.0,KTWO211428643-C16,16.0,23.0,132.970035,12.071933,LC,-10.0,1.1,-5.0,0.9,,,,,13.347999999999999,0.15,12.755,0.14,12.947000000000001,0.11,12.565999999999999,0.09,12.449000000000002,0.08,,,11.575999999999999,0.022000000000000002,11.314,0.024,11.227,0.021,12.599,gri,,,,511-047214,08515281+1204189,,1.0,0.0,0.97,,,,15.0,4.0,52.0,,,0.0008349000000000001,132.970035,12.071933,2481.0,132.97005,12.071964,6.049489654361701e+17,132.96998449748995,12.071933489140001,1.0,0.25541800248333646,132.97001724874497,12.071948744570001,211428643.0,0.9,132.97003600000002,12.071933,0.0,0.08700700683223668,0.95
211428649.0,KTWO211428649-C05,5.0,31.0,132.76959,12.072018,LC,-9.1,1.2,-3.9,1.2,,,,,14.192,0.13,13.618,0.14,13.847000000000001,0.18,13.41,0.04,13.401,0.19,,,12.472000000000001,0.022000000000000002,12.194,0.019,12.136,0.021,13.535,gri,,,,511-047154,08510470+1204193,,1.0,0.0,0.927,155.582,133.499,110.714,6.0,1.0,13.0,,,0.0005712000000000001,132.76959,12.072018,2485.0,132.7696,12.072037,6.049730859725513e+17,132.76953492417,12.07200604042,1.0,0.2547652207257204,132.76956746208498,12.07202152021,211428649.0,0.9,132.769588,12.072018,0.0,0.07340364252481907,0.95
211428762.0,KTWO211428762-C16,16.0,23.0,132.91782,12.073563,LC,-10.7,2.1,-4.3,2.3,,,,,16.371,0.22,15.495,0.13,15.869000000000002,0.12,15.227,0.09,15.071,0.01,,,14.008,0.024,13.561,0.031,13.437999999999999,0.033,15.31,gri,,,,511-047197,08514027+1204247,,1.0,0.0,0.843,550.0930000000001,501.98400000000004,401.398,15.0,4.0,52.0,,,0.0006112,132.91782,12.073563,2488.0,132.91783,12.073584,6.049955228816703e+17,132.91777853616998,12.07356079621,1.0,0.19950191368980827,132.91780426808498,12.073572398105,211428762.0,0.9,132.917821,12.073563,0.0,0.06792780778107207,0.95
211429032.0,KTWO211429032-C05,5.0,31.0,132.60543,12.077577999999999,LC,-12.0,2.0,-4.0,2.0,,,20.699,0.059000000000000004,,,,,18.145,0.006,16.898,0.004,16.409000000000002,0.004,16.119,0.006999999999999999,15.02,0.042,14.387,0.043,14.139000000000001,0.044000000000000004,16.93,gri,,,6004-301-6-0114-0438,,08502530+1204392,,1.0,0.0,0.758,,,,6.0,1.0,13.0,,,0.001,132.60543,12.077577999999999,2501.0,132.60542,12.077556,6.049753150598312e+17,132.60535649098,12.077555190910001,1.0,0.2235907281296241,132.60538824549002,12.077555595455,211429032.0,0.9,132.605428,12.077577999999999,0.0,0.16152709068388799,0.95
211429166.0,KTWO211429166-C18,18.0,27.0,132.965595,12.079666,LC,-9.8,1.8,-4.5,2.2,,,,,14.100999999999999,0.16,13.523,0.16,13.710999999999999,0.1,13.335,0.09,13.238,0.07,,,12.374,0.022000000000000002,12.142999999999999,0.024,12.071,0.023,13.38,gri,,,,511-047212,08515174+1204467,,1.0,0.0,0.868,235.456,218.514,195.072,6.0,1.0,13.0,,,0.001,132.965595,12.079666,2503.0,132.96561,12.079715,6.049490341556466e+17,132.96555132411,12.07967014658,1.0,0.26218061492748795,132.965580662055,12.07969257329,211429166.0,0.9,132.965596,12.079666,0.0,0.10984953249783296,0.95
211429238.0,KTWO211429238-C18,18.0,27.0,132.821475,12.081046,LC,-9.0,2.0,0.0,2.0,,,19.722,0.032,,,,,17.328,0.005,16.301,0.004,15.95,0.004,15.73,0.006,14.724,0.032,14.110999999999999,0.038,13.929,0.039,16.363,gri,,,6004-301-6-0115-0436,,08511715+1204517,,1.0,0.0,0.767,,,,6.0,1.0,13.0,,,0.002,132.821475,12.081046,2504.0,132.82146,12.080993,6.049731847564925e+17,132.82140906984,12.08099824184,0.976,0.18027826352792115,132.82143453492,12.08099562092,211429238.0,0.9,132.82147,12.081046,0.0,0.22018136343458655,0.938
211429534.0,KTWO211429534-C05,5.0,31.0,132.636675,12.085761,LC,28.9,3.8,17.1,5.7,,,,,,,,,,,,,,,,,14.4,0.035,13.812999999999999,0.04,13.637,0.047,16.333,JHK,,,6004-301-6-0114-0477,511-047092,08503282+1205084,,0.705,0.295,0.82,997.73,838.773,678.6080000000001,6.0,1.0,13.0,,,0.0008612,132.636675,12.085761,2521.0,132.63668,12.085783,6.049753880750591e+17,132.63662774451,12.085774274170001,0.903,0.18661304231913597,132.636653872255,12.085778637085,211429534.0,0.9,132.636673,12.085761,0.0,0.09254859179073628,0.9015
211429534.0,KTWO211429534-C05,5.0,31.0,132.636675,12.085761,LC,28.9,3.8,17.1,5.7,,,,,,,,,,,,,,,,,14.4,0.035,13.812999999999999,0.04,13.637,0.047,16.333,JHK,,,6004-301-6-0114-0477,511-047092,08503282+1205084,,0.705,0.295,0.82,997.73,838.773,678.6080000000001,6.0,1.0,13.0,,,0.040999999999999995,132.636675,12.085761,2521.0,132.63668,12.085783,6.049753880750591e+17,132.63662774451,12.085774274170001,0.903,0.18661304231913597,132.636653872255,12.085778637085,211429534.0,0.9,132.636673,12.085761,0.0,0.09254859179073628,0.9015
211429563.0,KTWO211429563-C05,5.0,31.0,132.59409,12.086274000000001,LC,-12.0,2.0,-1.0,2.0,,,15.368,0.005,,,,,17.877,0.019,13.725,0.003,14.002,0.002,13.602,0.004,,,,,,,15.165,gri,,,6004-301-6-0114-0034,,,,0.242,0.758,0.9209999999999999,856.078,724.332,589.43,6.0,1.0,13.0,,,0.0009461000000000001,132.59409,12.086274000000001,2527.0,132.59411,12.086313,6.049870703861147e+17,132.59407094223,12.08627324677,1.0,0.19845593610681136,132.594090471115,12.086293123385001,211429563.0,0.9,132.594084,12.086274000000001,1.0,0.07251505396285908,0.95
211429498.0,KTWO211429498-C16,16.0,23.0,132.41484,12.085212,LC,-16.6,1.9,-10.2,1.6,,,,,15.078,0.1,14.085,0.08,14.755999999999998,0.5,13.731,0.04,13.689,0.51,,,12.334000000000001,0.021,11.85,0.02,11.773,0.02,14.009,gri,,,,511-047046,08493956+1205067,,1.0,0.0,0.9209999999999999,300.817,259.056,215.885,15.0,4.0,52.0,,,0.005,132.41484,12.085212,2530.0,132.41468999999998,12.085269,,,,,,132.41468999999998,12.085269,211429498.0,0.9,132.414835,12.085212,0.0,0.5501334983284144,0.9
211430012.0,KTWO211430012-C16,16.0,23.0,132.73834499999998,12.093447,LC,-9.0,1.6,-3.5,1.5,,,,,14.64,0.15,14.054,0.14,14.274000000000001,0.2,13.841,0.06,13.802,0.19,,,12.835,0.023,12.59,0.022000000000000002,12.491,0.021,13.944,gri,,,6004-301-6-0115-0033,511-047139,08505720+1205365,,1.0,0.0,0.9209999999999999,246.47299999999998,200.40400000000002,164.264,15.0,4.0,52.0,,,0.0009458,132.73834499999998,12.093447,2548.0,132.73835,12.093483,6.049763157879622e+17,132.73829162908,12.09344695215,1.0,0.2430216110717403,132.73832081454,12.093464976075001,211430012.0,0.9,132.73834,12.093447,0.0,0.09353523849405791,0.95
211430274.0,KTWO211430274-C18,18.0,27.0,132.91566,12.097722000000001,LC,-8.5,2.1,-6.2,2.5,,,,,16.682000000000002,0.1,15.741,0.05,16.243,0.16,15.505999999999998,0.08,15.300999999999998,0.06,,,14.091,0.027999999999999997,13.67,0.027999999999999997,13.513,0.032,15.583,gri,,,6004-301-6-0116-0067,511-047196,08513975+1205517,,1.0,0.0,0.753,,,,6.0,1.0,13.0,,,0.001,132.91566,12.097722000000001,2558.0,132.91565,12.097758,6.049961069972197e+17,132.91559433846,12.09772631384,1.0,0.22671812169233785,132.91562216923,12.09774215692,211430274.0,0.9,132.91565400000002,12.097722000000001,0.0,0.1334913749251515,0.95
211430257.0,KTWO211430257-C05,5.0,31.0,132.579285,12.097342,LC,-4.7,2.7,-3.8,2.8,,,,,17.602,0.19,16.414,0.1,16.872,0.07,16.017,0.07,15.940999999999999,0.131,,,14.495999999999999,0.03,14.015,0.034,13.784,0.042,16.22,gri,,,6004-301-6-0114-0020,511-047082,08501903+1205504,,1.0,0.0,0.8340000000000001,,,,6.0,1.0,13.0,,,0.001,132.579285,12.097342,2561.0,132.57927,12.097342,6.049871391055933e+17,132.5792320343,12.097320366500002,1.0,0.15467836569156201,132.57925101715,12.09733118325,211430257.0,0.9,132.579282,12.097342,0.0,0.11580466377360212,0.95
211430472.0,KTWO211430472-C05,5.0,31.0,132.714645,12.101034,LC,-5.1,2.7,0.9,2.8,,,,,,,,,,,,,,,,,14.514000000000001,0.031,13.849,0.028999999999999998,13.692,0.038,16.646,JHK,,,6004-301-6-0114-0567,511-047128,08505151+1206037,,1.0,0.0,0.7829999999999999,760.039,636.175,515.405,6.0,1.0,13.0,,,0.0008082,132.714645,12.101034,2566.0,132.71466,12.101018,6.049767624645677e+17,132.71459019254,12.10103036859,0.993,0.24972442232556147,132.71462509627,12.101024184295,211430472.0,0.9,132.714651,12.101034,0.0,0.09778904909412524,0.9465
211418141.0,KTWO211418141-C05,5.0,31.0,132.59798999999998,11.913555,LC,-7.0,4.0,4.0,4.0,,,23.675,0.636,,,,,21.342,0.040999999999999995,19.889,0.019,18.673,0.012,18.008,0.02,16.671,0.141,16.048,0.18100000000000002,,,19.474,gri,,,5972-301-6-0116-0514,,08502351+1154487,,0.34,0.66,0.687,23983.188,18624.771,13926.366000000002,6.0,1.0,13.0,,,0.006,132.59798999999998,11.913555,3124.0,132.59815,11.913432,,,,,,132.59815,11.913432,211418141.0,0.9,132.59798899999998,11.913555,0.0,0.7195081620547399,0.9
211429495.0,KTWO211429495-C16,16.0,23.0,132.63708,12.085186,LC,,,,,,,21.671,0.11800000000000001,,,,,18.764,0.009000000000000001,17.425,0.005,16.878,0.005,16.519000000000002,0.008,,,,,,,17.444000000000003,gri,,,6004-301-6-0114-0475,,,,0.332,0.6679999999999999,0.6970000000000001,,,,15.0,4.0,52.0,,,0.043,132.63708,12.085186,3302.0,132.6371,12.085209,6.04975383780542e+17,132.63706008098998,12.085196859910006,0.997,0.14716288559217083,132.637080040495,12.085202929955003,,,,,0.0,,0.997
211429495.0,KTWO211429495-C16,16.0,23.0,132.63708,12.085186,LC,,,,,,,21.671,0.11800000000000001,,,,,18.764,0.009000000000000001,17.425,0.005,16.878,0.005,16.519000000000002,0.008,,,,,,,17.444000000000003,gri,,,6004-301-6-0114-0475,,,,0.332,0.6679999999999999,0.6970000000000001,,,,15.0,4.0,52.0,,,0.001,132.63708,12.085186,3302.0,132.6371,12.085209,6.04975383780542e+17,132.63706008098998,12.085196859910006,0.997,0.14716288559217083,132.637080040495,12.085202929955003,,,,,0.0,,0.997
211436171.0,KTWO211436171-C18,18.0,27.0,132.80223,12.188158,LC,-8.3,1.6,-4.4,1.6,,,,,15.136,0.17,14.460999999999999,0.19,14.7,0.13,14.214,0.08,14.106,0.11,,,13.185,0.022000000000000002,12.904000000000002,0.023,12.825999999999999,0.024,14.284,gri,,,6004-301-6-0115-0180,511-047162,08511253+1211174,,1.0,0.0,0.898,202.028,173.173,144.915,6.0,1.0,13.0,,,0.003,132.80223,12.188158,6918.0,132.80228,12.18824,6.050013296777691e+17,132.80217464901,12.18814056287,1.0,0.515339277647601,132.802227324505,12.188190281435,,,,,,,1.0
211436409.0,KTWO211436409-C05,5.0,31.0,132.58123500000002,12.192136999999999,LC,2.0,6.0,2.0,0.0,,,21.69,0.127,,,,,19.093,0.01,17.698,0.006,17.059,0.006,16.708,0.01,15.501,0.055,14.835999999999999,0.07,14.493,0.067,17.669,gri,,,5935-301-3-0108-0317,,08501949+1211316,,1.0,0.0,0.6659999999999999,2212.868,1860.158,1462.6,6.0,1.0,13.0,,,0.005,132.58123500000002,12.192136999999999,6919.0,132.58123999999998,12.192261,6.049901971222922e+17,132.58114421996,12.192107236010001,0.997,0.6480801116722147,132.58119210998,12.192184118005,,,,,,,0.997
211435897.0,KTWO211435897-C05,5.0,31.0,132.849525,12.184072,LC,,,,,,,,,,,,,,,,,,,,,15.352,0.049,14.659,0.049,14.380999999999998,0.055,17.878,JHK,,,,,08512388+1211026,,1.0,0.0,0.624,,,,6.0,1.0,13.0,,,0.005,132.849525,12.184072,6921.0,132.84956,12.184177,6.050006424826868e+17,132.84946750633998,12.184094816610001,0.994,0.4398503304206463,132.84951375317,12.184135908305,,,,,,,0.994
211435666.0,KTWO211435666-C05,5.0,31.0,132.87894,12.180328999999999,LC,-7.2,3.4,3.0,3.6,,,,,18.123,0.151,16.755,0.08900000000000001,17.509,0.04,16.486,0.01,15.837,0.124,,,14.734000000000002,0.032,14.192,0.040999999999999995,13.972999999999999,0.040999999999999995,16.339000000000002,gri,,,6004-301-6-0116-0296,511-047185,08513093+1210490,,0.9990000000000001,0.0006,0.795,,,,6.0,1.0,13.0,,,0.003,132.87894,12.180328999999999,6922.0,132.87898,12.180424,6.050004019645129e+17,132.8788443792,12.180299987610002,1.0,0.6535093674248625,132.8789121896,12.180361993805,,,,,,,1.0
211435747.0,KTWO211435747-C16,16.0,23.0,132.81714,12.181536999999999,LC,,,,,,,,,,,,,,,,,,,,,14.949000000000002,0.038,14.335999999999999,0.046,14.126,0.048,17.084,JHK,,,,,08511611+1210535,,1.0,0.0,0.6990000000000001,,,,15.0,4.0,52.0,,,0.0006762000000000001,132.81714,12.181536999999999,6923.0,132.81718,12.181555,6.050005737632202e+17,132.81710429905002,12.18148890711,1.0,0.3571763772100676,132.817142149525,12.181521953554999,,,,,,,1.0
211435527.0,KTWO211435527-C05,5.0,31.0,132.87453,12.177968,LC,,,,,,,,,,,,,,,,,,,,,15.799000000000001,0.06,15.130999999999998,0.075,14.841,0.083,18.308,JHK,,,,,08512988+1210406,,0.8109999999999999,0.18899999999999997,0.667,,,,6.0,1.0,13.0,,,0.005,132.87453,12.177968,6924.0,132.87461000000002,12.178076,6.05000401964514e+17,132.87446010911,12.17799965871,0.8109999999999999,0.5947683600347811,132.874535054555,12.178037829355,,,,,,,0.8109999999999999
211435506.0,KTWO211435506-C18,18.0,27.0,132.68991,12.177717,LC,-9.3,1.9,-3.4,2.6,,,,,15.584000000000001,0.17,14.784,0.2,15.116,0.19,14.440999999999999,0.06,14.314,0.13,,,13.216,0.022000000000000002,12.815999999999999,0.024,12.697000000000001,0.023,14.554,gri,,,,511-047118,08504558+1210398,,1.0,0.0,0.882,,,,6.0,1.0,13.0,,,0.006,132.68991,12.177717,6932.0,132.68993999999998,12.17787,6.049894412080179e+17,132.68986337360002,12.17770674391,1.0,0.646627350850605,132.6899016868,12.177788371955,,,,,,,1.0
211435926.0,KTWO211435926-C16,16.0,23.0,132.373155,12.184549,LC,-12.4,2.6,-1.2,2.5,,,,,15.669,0.11,14.88,0.06,15.155999999999999,0.07,14.626,0.03,14.642999999999999,0.59,,,13.492,0.024,13.085999999999999,0.026000000000000002,12.987,0.027000000000000003,14.797,gri,,,,511-047034,08492956+1211043,,1.0,0.0,0.866,,,,15.0,4.0,52.0,,,0.006999999999999999,132.373155,12.184549,6934.0,132.37308000000002,12.184687,6.049923274261135e+17,132.37311055943002,12.18454054305,0.974,0.5380996383907527,132.37309527971502,12.184613771525001,,,,,,,0.974
211435003.0,KTWO211435003-C05,5.0,31.0,132.695985,12.170198,LC,-9.0,0.9,-3.0,1.0,,,,,13.399000000000001,0.14,12.748,0.17,13.008,0.18,12.491,0.06,12.408,0.16,,,11.425,0.021,11.100999999999999,0.022000000000000002,11.059000000000001,0.017,12.588,gri,,,,511-047122,08504704+1210128,,1.0,0.0,0.9540000000000001,98.649,80.673,64.73,6.0,1.0,13.0,,,0.004,132.695985,12.170198,6939.0,132.69599,12.170304,6.049893724885404e+17,132.69592911863998,12.170191375120002,1.0,0.45857515157642553,132.69595955932,12.17024768756,,,,,,,1.0
211434831.0,KTWO211434831-C16,16.0,23.0,132.72732,12.167645,LC,-12.0,3.0,-2.0,3.0,,,20.469,0.051,,,,,17.983,0.006,16.789,0.004,16.352999999999998,0.004,16.097,0.006999999999999999,15.004000000000001,0.036000000000000004,14.359000000000002,0.038,14.253,0.052000000000000005,16.842,gri,,,6004-301-6-0115-0343,,08505455+1210035,,1.0,0.0,0.74,,,,15.0,4.0,52.0,,,0.002,132.72732,12.167645,6940.0,132.72733,12.167689,6.050010547995782e+17,132.72724782469,12.167619377510002,0.999,0.382686581948475,132.727288912345,12.167654188755002,,,,,,,0.999
211434672.0,KTWO211434672-C05,5.0,31.0,132.747525,12.165191,LC,-6.8,2.3,-4.9,2.7,,,,,17.052,0.15,16.108,0.17,16.525,0.18,15.642999999999999,0.08,15.405,0.19,,,14.081,0.026000000000000002,13.600999999999999,0.031,13.467,0.031,15.741,gri,,,6004-301-6-0115-0104,511-047145,08505940+1209547,,1.0,0.0,0.772,,,,6.0,1.0,13.0,,,0.004,132.747525,12.165191,6941.0,132.74754,12.165296,6.050008486411424e+17,132.74745094253,12.165179861570001,1.0,0.5225230876000256,132.74749547126498,12.165237930785,,,,,,,1.0
211434467.0,KTWO211434467-C05,5.0,31.0,132.75315,12.162341,LC,,,,,,,,,,,,,,,,,,,,,14.749,0.032,14.126,0.039,14.033,0.053,16.533,JHK,,,,,08510075+1209444,,0.9990000000000001,0.0006,0.8079999999999999,951.2860000000001,762.248,602.94,6.0,1.0,13.0,,,0.0009982,132.75315,12.162341,6943.0,132.75316999999998,12.162332,6.05000844345897e+17,132.75308500136,12.162315484030001,0.999,0.3049788790678311,132.75312750068,12.162323742015001,,,,,,,0.999
211434189.0,KTWO211434189-C18,18.0,27.0,132.73351499999998,12.158005000000001,LC,-6.3,1.8,-1.4,1.3,,,,,13.94,0.15,13.427999999999999,0.19,13.606,0.17,13.219000000000001,0.06,13.183,0.16,,,12.294,0.021,12.087,0.022000000000000002,11.982999999999999,0.018000000000000002,13.31,gri,,,,511-047138,08505604+1209288,,1.0,0.0004,0.934,136.52100000000002,123.447,109.427,6.0,1.0,13.0,,,0.003,132.73351499999998,12.158005000000001,6945.0,132.73356,12.158086,6.049775870982728e+17,132.73346987461,12.15799822018,0.999,0.44772764744556925,132.73351493730502,12.158042110090001,,,,,,,0.999
211433771.0,KTWO211433771-C05,5.0,31.0,132.866445,12.151874000000001,LC,,,,,,,,,,,,,,,,,,,,,14.56,0.026000000000000002,14.03,0.033,13.843,0.037000000000000005,16.347,JHK,,,,,08512794+1209067,,1.0,0.0,0.768,750.7760000000001,587.744,461.577,6.0,1.0,13.0,,,0.005,132.866445,12.151874000000001,6948.0,132.86647,12.152004,6.049973095880663e+17,132.86637210477,12.151879476760001,0.994,0.5653816607936506,132.866421052385,12.15194173838,,,,,,,0.994
211433467.0,KTWO211433467-C05,5.0,31.0,132.917715,12.147573,LC,-9.0,2.0,-2.0,2.0,,,20.575,0.055999999999999994,,,,,17.988,0.006,16.759,0.004,16.305999999999997,0.004,16.033,0.006999999999999999,14.950999999999999,0.032,14.321,0.040999999999999995,14.165999999999999,0.052000000000000005,16.811,gri,,,6004-301-6-0116-0324,,08514025+1208512,,0.998,0.002,0.718,1437.609,1222.711,1012.743,6.0,1.0,13.0,,,0.0006843999999999999,132.917715,12.147573,6953.0,132.91775,12.147583,6.049971721491013e+17,132.91766298121001,12.147585150469999,1.0,0.30635104358769055,132.917706490605,12.147584075234999,,,,,,,1.0
