EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,Teff_StarHorse,e_Teff_StarHorse
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.0,132.88618,11.841892999999999,6.049181791108346e+17,132.88611945949,11.84191728353,1.0,0.2305264288936835,132.886149729745,11.841905141765,,,,,,,1.0,132.8861678726975,11.8419313066283,0.001,0.001,90.0,6.049181791108346e+17,132.88611945949,0.0381,11.84191728353,0.0237,1.0679,0.0475,-11.005,0.079,-3.2569999999999997,0.053,False,11628.5,5.7483,15.524560999999999,5599.23,20.0318,15.981067999999999,8881.09,15.5055,14.890754999999999,1.0903129999999999,,,0.0,5003.8,0.183,0.0927,0.89,0.444,0.144372,08513267+1150309,132.886145,11.84192,0.07,0.07,90.0,14.164000000000001,13.679,13.614,0.03,0.032,0.039,AAA,222.0,0.0,2450768.9546,0.15702,1.2221132886161078e+17,132.88612066,11.84191907,0.006999999999999999,0.006,0.0,503635968.0,60.0,55818.85055556,6.0,64.0,16.0781,0.0019,16.1738,0.0315,115000.0,15.4606,0.0024,15.5284,0.0066,115000.0,15.2564,0.0002,15.3625,0.0222,115000.0,15.1733,0.0033,15.2393,0.0074,115000.0,15.1146,0.005,15.1437,0.0046,115000.0,0.22917600000000002,0.0666,0.13,5308.26708984,238.86181640999985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.0,132.8708,11.842488000000001,6.049181447511014e+17,132.87074753318,11.842522259279999,1.0,0.2222261524158916,132.87077376659,11.84250512964,,,,,,,1.0,132.8707965559067,11.842536103975899,0.001,0.001,90.0,6.049181447511014e+17,132.87074753318,0.0373,11.842522259279999,0.0242,1.2021,0.0467,-11.144,0.077,-3.216,0.05,False,1520040.0,353.718,10.233725,653419.0,362.401,10.813410000000001,1222220.0,649.009,9.544049000000001,1.269361,33.55,0.26,7.0,4797.13,0.09699999999999999,0.0463,10.05,48.232,0.173599,08512898+1150330,132.870785,11.84252,0.07,0.07,90.0,8.566,8.072000000000001,7.9579999999999975,0.024,0.018000000000000002,0.024,AAA,111.0,0.0,2450768.9546,0.126745,1.2221132870840198e+17,132.87062526,11.84292419,0.02,0.02,90.0,268959744.0,32.0,55608.79387731,0.0,4.0,,,,,0.0,10.2397,0.001,13.3504,0.001,24.0,10.024,0.1228,14.0164,0.1927,24.0,,,,,0.0,,,,,0.0,1.686667,0.0089,0.102,4772.45947266,168.98095703000035
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.0,132.80083,11.842504,6.049209278897417e+17,132.80076807656,11.8425181624,1.0,0.2240574457339714,132.80079903828002,11.8425110812,,,,,,,1.0,132.80081696316722,11.8425297378598,0.001,0.001,90.0,6.049209278897417e+17,132.80076807656,0.0294,11.8425181624,0.0185,1.0889,0.0367,-11.113,0.062,-2.688,0.044000000000000004,True,25190.1,7.4965800000000025,14.685289000000001,12723.0,20.5348,15.089912,18245.0,28.4331,14.109060000000001,0.9808520000000001,,,0.0,5337.4,0.3357,0.1605,1.09,0.8740000000000001,0.10341700000000001,08511219+1150330,132.800823,11.842521000000001,0.07,0.07,90.0,13.429,13.015999999999998,12.970999999999998,0.026000000000000002,0.023,0.031,AAA,222.0,0.0,2450768.9546,0.065983,1.2221132800823152e+17,132.80077071,11.84251847,0.004,0.004,90.0,503635968.0,60.0,55990.65587963,5.0,72.0,15.139000000000001,0.0047,15.2172,0.0066,115000.0,14.6557,0.0023,14.735999999999999,0.0037,115000.0,14.464,0.0059,14.5321,0.0138,115000.0,14.4145,0.0038,14.4805,0.0129,115000.0,14.3419,0.0059,14.3926,0.0161,115000.0,0.215298,0.0967,0.2999,5886.19335938,309.0615234400002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,132.80282,11.842934,6.049209278899292e+17,132.80277538728,11.84293986971,1.0,0.15860109273685236,132.80279769363995,11.842936934855,,,,,,,1.0,132.8028237123161,11.8429518199568,0.001,0.0,90.0,6.049209278899292e+17,132.80277538728,0.0221,11.84293986971,0.0143,1.1804,0.027999999999999997,-10.985,0.047,-2.7760000000000002,0.032,False,75059.2,14.5796,13.499854999999998,41780.1,39.2215,13.798964000000002,48792.6,35.1879,13.041035,0.757929,,,0.0,5674.5,0.268,0.14300000000000002,1.51,2.142,0.065472,08511268+1150345,132.802841,11.842943,0.07,0.07,90.0,12.536,12.276,12.194,0.024,0.023,0.02,AAA,222.0,0.0,2450768.9546,0.080774,1.2221132802861202e+17,132.80277778,11.84294031,0.003,0.002,0.0,637853696.0,76.0,55964.59266204,5.0,72.0,13.8177,0.0017,13.8789,0.0029,115000.0,13.427,,,,114724.0,13.354000000000001,,,,32804.0,13.3927,0.0032,13.4453,0.0005,16696.0,13.3608,0.0038,13.3717,0.0066,16696.0,0.150481,0.0689,0.239,6250.61328125,430.69677734000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544.0,132.85381999999998,11.843236,6.049210653288667e+17,132.85376081927,11.843300286,0.988,0.3115097291906232,132.853790409635,11.843268143,,,,,,,0.988,132.85380812954398,11.843314564941402,0.006999999999999999,0.005,90.0,6.049210653288667e+17,132.85376081927,0.2233,11.843300286,0.1282,1.3577,0.256,-10.754000000000001,0.462,-3.3160000000000003,0.311,False,742.2360000000001,2.14031,18.51201,192.16400000000002,7.925439999999999,19.642208,929.698,8.7847,17.341064000000006,2.301144,,,0.0,,,,,,0.285909,08512491+1150357,132.853827,11.843268,0.09,0.09,87.0,15.972000000000001,15.3,15.084000000000001,0.075,0.09699999999999999,0.12,AAB,222.0,0.0,2450768.9546,0.11781099999999999,1.2221132853812243e+17,132.85376125,11.84330137,0.008,0.005,90.0,503635968.0,60.0,55695.2615625,5.0,58.0,20.1257,0.0128,20.3432,0.0542,115000.0,18.8228,0.0057,18.9612,0.0093,115000.0,17.7903,0.0092,17.9288,0.009000000000000001,115000.0,17.3164,0.0062,17.4251,0.0095,115000.0,17.0636,0.0134,17.2148,0.0202,115000.0,0.313415,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.0,132.87948,11.844125,6.049182478303128e+17,132.87942135141,11.84418411493,0.9570000000000001,0.29663054543653383,132.87945067570502,11.844154557465,,,,,,,0.9570000000000001,132.87947099859392,11.844194322217698,0.009000000000000001,0.006999999999999999,90.0,6.049182478303128e+17,132.87942135141,0.2874,11.84418411493,0.1914,0.92,0.365,-11.285,0.596,-2.371,0.423,False,479.89,2.06087,18.985512,165.257,10.8133,19.805988,638.245,10.3524,17.74945,2.056538,,,0.0,,,,,,0.251567,08513106+1150391,132.879458,11.844215,0.19,0.18,77.0,16.311,15.780999999999999,15.279000000000002,0.1,0.156,0.145,ACB,222.0,0.0,2450768.9546,0.33314299999999997,1.2221132879455352e+17,132.87942026,11.84418714,0.008,0.004,90.0,503635968.0,60.0,55684.20657407,5.0,49.0,20.5362,0.0222,20.7046,0.0808,115000.0,19.3376,0.0122,19.3952,0.0204,115000.0,18.355,0.0468,18.2657,0.0266,115000.0,17.6911,0.0074,17.7975,0.0132,115000.0,17.4342,0.0087,17.5412,0.0219,115000.0,0.30716,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.0,132.81999,11.844271,6.049207560912323e+17,132.81990242284,11.844159644849999,1.0,0.5058815478196258,132.81994621142,11.844215322425,,,,,,,1.0,132.8199495387059,11.8441730411061,0.001,0.001,90.0,6.049207560912323e+17,132.81990242284,0.0264,11.844159644849999,0.0157,1.159,0.0302,-10.71,0.053,-3.111,0.036000000000000004,False,114986.0,31.2469,13.03675,64126.9,81.1962,13.333788,75108.3,71.1803,12.572701,0.761087,,,0.0,5819.75,0.7912,0.3577,1.81,3.372,0.380377,08511679+1150389,132.81996,11.844161999999999,0.07,0.07,90.0,12.048,11.742,11.719000000000001,0.026000000000000002,0.028999999999999998,0.027999999999999997,AAA,222.0,0.0,2450768.9546,0.406387,1.2221132819999347e+17,132.81990982,11.84415742,0.069,0.03,0.0,1174724608.0,140.0,55859.77399306,7.0,71.0,13.357000000000001,,,,114724.0,13.027000000000001,,,,32804.0,12.932,,,,114724.0,12.918,,,,114724.0,12.8883,0.0048,12.7505,0.0094,16696.0,0.496988,0.1652,0.6111,6111.11523438,416.5039062399992
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0,132.81016,11.844513000000001,6.049209235941727e+17,132.81010645196992,11.844522691660002,1.0,0.19186736472326849,132.81013322598494,11.84451784583,,,,,,,1.0,132.810155548802,11.8445354271735,0.001,0.001,90.0,6.049209235941727e+17,132.81010645196992,0.0226,11.844522691660002,0.0149,1.1485,0.0288,-11.16,0.05,-2.958,0.034,False,94487.0,22.2708,13.249935999999998,52607.5,61.9452,13.548770000000001,61475.5,67.7642,12.790164,0.758606,,,0.0,5514.93,0.7055,0.325,1.86,2.888,0.082247,08511444+1150402,132.810168,11.844517999999999,0.07,0.07,90.0,12.280999999999999,12.030999999999999,11.948,0.022000000000000002,0.023,0.018000000000000002,AAA,222.0,0.0,2450768.9546,0.033444,1.222113281019939e+17,132.81010815,11.84452342,0.011000000000000001,0.004,0.0,503635968.0,60.0,55837.701516199995,6.0,52.0,13.575999999999999,0.0036,13.6246,0.003,115768.0,13.385,,,,114724.0,13.245999999999999,,,,114724.0,13.1434,0.0069,13.1893,0.0029,115000.0,13.1226,0.0029,13.1245,0.0053,115000.0,0.186497,0.2255,0.5,6332.35644531,500.2197265700006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556.0,132.82101,11.846176,6.049207560912317e+17,132.82095168182,11.846236681819999,1.0,0.2999032869871367,132.82098084091,11.846206340910001,,,,,,,1.0,132.8210007623112,11.8462509581567,0.001,0.001,90.0,6.049207560912317e+17,132.82095168182,0.0325,11.846236681819999,0.0207,1.1762,0.040999999999999995,-11.157,0.069,-3.3160000000000003,0.049,True,865859.0,167.65400000000002,10.844748,376682.0,315.969,11.411452,691365.0,372.148,10.162652,1.2488,34.12,0.25,15.0,4594.46,0.322,0.2767,8.73,30.612,0.271805,08511704+1150464,132.821002,11.846229,0.07,0.07,90.0,9.283999999999999,8.712,8.606,0.022000000000000002,0.021,0.018000000000000002,AAA,212.0,0.0,2450768.9546,0.19287100000000001,1.222113282079361e+17,132.82088369,11.84627707,0.08900000000000001,0.08900000000000001,90.0,268959744.0,32.0,55395.44969907,0.0,8.0,12.2147,0.001,13.319,0.001,24.0,12.0373,0.0203,13.9834,0.002,24.0,10.8361,0.0,13.0145,0.0,24.0,,,,,0.0,10.2167,0.0018,11.3344,0.0923,24.0,0.57484,0.0603,1.3546,4644.09814453,158.59130858999924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565.0,132.89273,11.848457000000002,6.049181791109234e+17,132.89268851936,11.84846066079,0.9990000000000001,0.1467416778552891,132.89270925968,11.848458830395,,,,,,,0.9990000000000001,132.89273568713006,11.8484719958206,0.001,0.0,90.0,6.049181791109234e+17,132.89268851936,0.0216,11.84846066079,0.0127,1.1093,0.0256,-10.722000000000001,0.045,-2.633,0.027000000000000003,False,70364.4,13.4852,13.569982999999999,39699.2,32.199,13.854432999999998,45195.4,36.8164,13.124184,0.7302489999999999,,,0.0,6177.91,0.309,0.1625,1.3,2.222,0.057584,08513425+1150544,132.892725,11.848458,0.07,0.07,90.0,12.585,12.341,12.257,0.023,0.023,0.023,AAA,222.0,0.0,2450768.9546,0.017981,1.2221132892760864e+17,132.89269114,11.84846115,0.006,0.002,0.0,503635968.0,60.0,55891.64091435,5.0,61.0,13.8703,0.001,13.9225,0.002,115000.0,13.418,,,,114724.0,13.368,,,,114724.0,13.4801,0.0048,13.5179,0.0009,115000.0,13.4459,0.0075,13.4323,0.0038,115000.0,0.137728,0.1054,0.218,6506.86767578,406.3574218799995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0,132.78571000000002,11.848054,6.049208892344338e+17,132.78565236549,11.84806038763,1.0,0.2043617774837804,132.785681182745,11.848057193815,,,,,,,1.0,132.7857007756871,11.848072573394802,0.001,0.001,90.0,6.049208892344338e+17,132.78565236549,0.0212,11.84806038763,0.0138,1.1134,0.0278,-11.004000000000001,0.045,-2.83,0.033,False,64973.7,12.2939,13.656522,36118.5,37.2001,13.957063,42156.3,36.330999999999996,13.199762,0.7573,,,0.0,5979.0,0.3615,0.18100000000000002,1.33,2.049,0.07434400000000001,08510857+1150530,132.785722,11.848073,0.07,0.06,90.0,12.703,12.437999999999999,12.366,0.022000000000000002,0.023,0.023,AAA,222.0,0.0,2450768.9454,0.080412,1.2221132785734816e+17,132.78565451,11.84806094,0.003,0.001,90.0,503635968.0,60.0,55931.74372685,5.0,78.0,13.9766,0.0005,14.0296,0.0061,16892216.0,13.6449,0.0002,13.6891,0.0048,16892216.0,13.5503,0.0051,13.5888,0.0089,115000.0,13.5406,0.0007,13.5988,0.0017,115000.0,13.5288,0.0043,13.5557,0.0045,115000.0,0.197098,0.1233,0.2396,6257.20117188,377.49462889999995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.0,132.97196,11.84945,6.049187932905699e+17,132.97191058148002,11.84950507525,0.996,0.2638703795077709,132.97193529074002,11.849477537625,,,,,,,0.996,132.9719585602656,11.8495191191494,0.004,0.002,90.0,6.049187932905699e+17,132.97191058148002,0.11199999999999999,11.84950507525,0.0696,1.3805,0.1434,-10.905999999999999,0.22899999999999998,-3.262,0.147,False,2064.86,2.05682,17.401139999999998,629.813,8.16755,18.353360000000002,2176.63,10.8562,16.417460000000002,1.9359,,,0.0,,,,,,0.248881,08515327+1150582,132.97196100000002,11.849511,0.07,0.06,90.0,15.158,14.558,14.269,0.043,0.055,0.055,AAA,222.0,0.0,2450768.9551,0.21962800000000002,1.2221132971951987e+17,132.97191218,11.84950741,0.016,0.004,0.0,503635968.0,60.0,55912.10665509,5.0,78.0,18.7064,0.0036,18.8164,0.0065,115000.0,17.5036,0.004,17.5939,0.0068,115000.0,16.8212,0.0053,16.8898,0.0051,115000.0,16.4951,0.0033,16.5562,0.006999999999999999,115000.0,16.3186,0.0066,16.4056,0.0111,115000.0,0.26664899999999997,,,3904.4987793,37.0190429700001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0,132.81517,11.848919,6.049209622496634e+17,132.81511020485001,11.848939814360001,1.0,0.22360468782373785,132.815140102425,11.848929407180002,,,,,,,1.0,132.8151574058596,11.8489517955653,0.001,0.001,90.0,6.049209622496634e+17,132.81511020485001,0.0359,11.848939814360001,0.023,1.2449,0.0439,-10.729000000000001,0.07400000000000001,-2.783,0.054000000000000006,False,145128.0,27.7885,12.783987,70838.7,72.2192,13.225710999999999,106352.0,81.9875,12.195061,1.03065,34.35,1.55,11.0,5139.52,,,2.51,3.9730000000000003,0.126127,08511564+1150561,132.815169,11.848934,0.07,0.07,90.0,11.485,11.094000000000001,11.013,0.022000000000000002,0.019,0.018000000000000002,AAA,222.0,0.0,2450768.9546,0.054114999999999996,1.2221132815194922e+17,132.81510458,11.84894401,0.027999999999999997,0.011000000000000001,90.0,637853696.0,76.0,55833.22026619999,4.0,58.0,13.360999999999999,,,,114724.0,12.825999999999999,,,,65572.0,12.607000000000001,,,,36.0,12.498,,,,65572.0,12.4227,0.0082,12.45,0.0001,115000.0,0.247455,,,5351.32763672,396.67333984000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.0,132.9297,11.850532000000001,6.049194847808794e+17,132.92964937123,11.850578852419998,0.934,0.2454957635451554,132.929674685615,11.85055542621,,,,,,,0.934,132.9296957009062,11.8505938636744,0.003,0.002,90.0,6.049194847808794e+17,132.92964937123,0.0919,11.850578852419998,0.055,0.9369,0.1278,-10.530999999999999,0.2,-3.486,0.11599999999999999,False,2937.41,3.02071,17.018454000000002,925.2130000000001,7.207689999999999,17.935782999999994,3120.85,8.3666,16.026237,1.909546,,,0.0,3842.0,,,1.12,0.245,0.22322399999999998,08514312+1151020,132.92970400000002,11.85057,0.07,0.06,90.0,14.738,14.133,13.882,0.027000000000000003,0.031,0.047,AAA,222.0,0.0,2450768.9551,0.137524,1.2222132929688118e+17,132.92965165,11.85057957,0.008,0.005,0.0,503635968.0,60.0,55974.43621528,5.0,83.0,18.3178,0.0072,18.4166,0.0143,115000.0,17.1159,0.0033,17.1722,0.005,115000.0,16.410999999999998,0.0041,16.4786,0.0086,115000.0,16.0908,0.0015,16.1606,0.0052,115000.0,15.8931,0.0063,15.925,0.009000000000000001,115000.0,0.24155,,,5370.67236328,247.6347656299995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,132.8335,11.850445,6.049211340483497e+17,132.83344323592,11.85045962893,1.0,0.2068130851163608,132.83347161796002,11.850452314465,,,,,,,1.0,132.83349000427032,11.850472095104802,0.001,0.001,90.0,6.049211340483498e+17,132.83344323592,0.0241,11.85045962893,0.0152,1.1204,0.0306,-10.630999999999998,0.051,-2.895,0.036000000000000004,False,40860.6,9.607569999999999,14.160103,21966.6,21.4111,14.496979999999999,27546.4,37.6721,13.661757999999999,0.8352209999999999,,,0.0,5799.0,0.163,0.081,1.12,1.284,0.10370499999999999,08512003+1151016,132.83348999999998,11.850458999999999,0.07,0.07,90.0,13.133,12.81,12.763,0.023,0.023,0.025,AAA,222.0,0.0,2450768.9546,0.061494000000000014,1.2222132833503104e+17,132.83344438,11.85046052,0.006999999999999999,0.006,90.0,503635968.0,60.0,55915.508796300004,5.0,59.0,14.5265,0.0032,14.5917,0.0081,115000.0,14.1371,0.0039,14.175999999999998,0.0057,115000.0,14.0267,0.0018,14.0807,0.0023,115000.0,13.9921,0.0025,14.0467,0.0011,115000.0,13.9576,0.0035,13.9965,0.0038,115000.0,0.203774,0.0353,0.145,5985.10498047,263.71630858999924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.0,132.87485,11.852494,6.049182478303126e+17,132.87480074618,11.852504096199999,1.0,0.1772988418588839,132.87482537308998,11.852499048099999,,,,,,,1.0,132.8748494453001,11.852517362111099,0.001,0.0,90.0,6.049182478303126e+17,132.87480074618,0.0243,11.852504096199999,0.0147,1.14,0.0302,-11.07,0.05,-3.0810000000000004,0.032,False,49242.1,9.39131,13.957524,26837.3,19.7147,14.279541,32757.1,21.8907,13.473656,0.8058850000000001,,,0.0,5760.0,0.2257,0.1165,1.23,1.4980000000000002,0.08412599999999999,08512996+1151090,132.874842,11.852505,0.07,0.07,90.0,12.925999999999998,12.63,12.599,0.022000000000000002,0.023,0.025,AAA,222.0,0.0,2450768.9546,0.048607,1.2222132874858349e+17,132.87480276,11.85250484,0.006,0.003,90.0,503635968.0,60.0,55802.97584491,5.0,61.0,14.300999999999998,0.0018,14.3509,0.0022,115000.0,13.9379,0.0023,13.9686,0.0031,115000.0,13.8171,0.0137,13.8573,0.0002,115000.0,13.8074,0.0014,13.8623,0.0005,115000.0,13.7888,0.0047,13.8101,0.01,115000.0,0.170952,0.0504,0.181,6026.9296875,331.40087890999985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.0,132.89298,11.852914,6.049182134705686e+17,132.89293270733998,11.85290395756,0.963,0.1705004355002619,132.89295635366992,11.85290897878,,,,,,,0.963,132.8929802779935,11.8529164043462,0.002,0.001,90.0,6.049182134705686e+17,132.89293270733998,0.0738,11.85290395756,0.0397,0.8472,0.1,-10.812999999999999,0.127,-2.891,0.092,True,838278.0,473.634,10.879895,545402.0,845.512,11.009596,435618.0,456.042,10.664155000000001,0.345441,,,0.0,7862.5,,,3.7,47.26,0.008711,08513431+1151104,132.89296399999998,11.852908,0.07,0.07,90.0,10.427999999999999,10.318,10.269,0.022000000000000002,0.022000000000000002,0.018000000000000002,AAA,222.0,0.0,2450768.9546,0.060368,1.2222132893045406e+17,132.89294077,11.85290148,0.066,0.066,90.0,1409441792.0,168.0,54661.44949074,1.0,51.0,11.152000000000001,,,,68.0,11.112,,,,68.0,11.137,,,,68.0,11.128,,,,68.0,11.161,,,,114788.0,0.14538,,,7509.16015625,653.9482421900002
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,132.7281,11.85259,6.049160101515551e+17,132.72803046834,11.85259183961,1.0,0.2450665997270377,132.72806523417,11.852590919805,,,,,,,1.0,132.7280780716042,11.852604502875801,0.001,0.001,90.0,6.049160101515551e+17,132.72803046834,0.0207,11.85259183961,0.0153,1.0874,0.0273,-10.821,0.046,-2.9410000000000003,0.036000000000000004,False,81893.0,15.9583,13.405249,45991.0,43.9565,13.694706,52760.2,40.2859,12.956153,0.738553,,,0.0,6253.0,,,1.4,2.687,0.09324600000000001,08505474+1151093,132.72808899999998,11.852596,0.07,0.06,90.0,12.46,12.218,12.165,0.021,0.02,0.023,AAA,222.0,0.0,2450768.9454,0.044369,1.222213272811536e+17,132.72803481,11.85259161,0.011000000000000001,0.004,90.0,637853696.0,76.0,55974.16293981,6.0,83.0,13.7118,0.0011,13.7572,0.0031,33080.0,13.4071,0.0062,13.4495,0.0035,16892216.0,13.395,,,,32804.0,13.2985,0.0025,13.3688,0.004,115000.0,13.2891,0.0038,13.312999999999999,0.0045,115000.0,0.229753,,,6325.55029297,451.98974609000015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.0,132.87079,11.853806,6.049182435347584e+17,132.87073059742,11.8538485725,0.9990000000000001,0.2594046746634148,132.87076029871,11.85382728625,,,,,,,0.9990000000000001,132.8707783522938,11.853861283945598,0.003,0.002,90.0,6.049182435347584e+17,132.87073059742,0.0813,11.8538485725,0.0507,1.0944,0.1014,-10.855,0.168,-2.952,0.115,False,2778.79,3.2685299999999997,17.078727999999998,1025.42,9.22803,17.824139000000006,2688.29,11.3836,16.188229999999994,1.635908,,,0.0,,,,,,0.203209,08512898+1151138,132.870767,11.853858,0.07,0.07,90.0,15.092,14.505,14.184000000000001,0.04,0.048,0.057,AAA,222.0,0.0,2450768.9546,0.203986,1.222213287077151e+17,132.8707318,11.85384956,0.01,0.006999999999999999,0.0,503635968.0,60.0,55787.43741898,5.0,64.0,18.1645,0.0062,18.2743,0.0172,115000.0,17.0541,0.0059,17.1255,0.0061,115000.0,16.5854,0.0018,16.6755,0.0058,115000.0,16.3486,0.0022,16.4369,0.0133,115000.0,16.206,0.0054,16.2587,0.0038,115000.0,0.258143,,,4487.60791016,183.48876954000025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.0,132.74922,11.853489999999999,6.049216795083857e+17,132.74914955398998,11.85350299218,1.0,0.2525662921439271,132.74918477699498,11.85349649609,,,,,,,1.0,132.7491975963401,11.8535148259336,0.001,0.001,90.0,6.049216795083857e+17,132.74914955398998,0.0282,11.85350299218,0.0201,1.1301,0.0361,-10.92,0.062,-2.748,0.046,False,25801.5,6.75311,14.659254,13397.5,19.067999999999998,15.033826000000001,17963.0,23.5683,14.125974,0.907852,,,0.0,5439.5,0.125,0.046,1.02,0.821,0.11924000000000001,08505981+1151126,132.749217,11.853511,0.07,0.06,90.0,13.534,13.197000000000001,13.07,0.023,0.026000000000000002,0.026000000000000002,AAA,222.0,0.0,2450768.9454,0.076335,1.2222132749229475e+17,132.74915249,11.8535029,0.009000000000000001,0.003,90.0,503636096.0,60.0,55994.34609954,5.0,81.0,15.0727,0.0025,15.1207,0.0027,115000.0,14.6192,0.0025,14.6771,0.0013,115000.0,14.4637,0.0023,14.5282,0.0076,115000.0,14.4535,0.0049,14.4973,0.0047,115000.0,14.3996,0.0058,14.432,0.0028,115000.0,0.24234499999999998,0.0105,0.1046,5645.171875,235.81884765999985
