,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
352,1756.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.0,132.88312,11.886586,6.04922779020037e+17,132.88307397557,11.886586539200001,1.0,0.16214675936503392,132.883096987785,11.8865862696,,,,,,,1.0,132.8831230366337,11.8866002737164,0.001,0.001,90.0,6.04922779020037e+17,132.88307397557,0.0275,11.886586539200001,0.0179,1.1766,0.0342,-11.15,0.058,-3.19,0.037000000000000005,False,124227.0,27.9811,12.952827,69633.4,85.7624,13.244344,80218.1,88.7879,12.501239,0.743105,,,0.0,6197.8,1.127,0.522,1.62,3.485,0.052487,08513194+1153117,132.88311000000002,11.886588,0.09,0.08,90.0,11.949584001417458,11.686480000838637,11.64579200054109,0.020050833613846186,0.020017808904639126,0.023006448578140368,AAA,222.0,0.0,2450767.9968,0.035956,1.222613288314044e+17,132.88307571,11.88658734,0.006999999999999999,0.003,0.0,503635968.0,60.0,55910.96259259,5.0,79.0,13.082560006290676,,114724.0,12.819640004679563,,114724.0,12.760320003524422,,114724.0,12.766080002769828,,114724.0,12.73156000225842,0.004428131141192361,115000.0,0.1561,0.2636,0.76,6032.76318359,390.7778320299994,0.0002445255250531105,0.0013363996016920309,0.0012010621980558201,0.221105,0.5118031540683381,13.43901509170088,,13.058612772350882,,12.90800417103088,,12.8733961455496,,12.818033753043759,,0.07999999821186066,0.0017999996244907335,2
353,1757.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.0,132.77427,11.886289,6.049220617611076e+17,132.77419972423002,11.886304627410002,1.0,0.2538799668426219,132.774234862115,11.886296813705,,,,,,,1.0,132.7742474798347,11.8863165033654,0.001,0.001,90.0,6.049220617611076e+17,132.77419972423002,0.0292,11.886304627410002,0.019,1.1543,0.038,-10.854,0.063,-2.758,0.047,True,21242.7,6.2363300000000015,14.870339,10804.4,18.4255,15.26739,15095.6,14.0761,14.314791,0.9526,,,0.0,5400.33,0.0887,0.0387,0.92,0.6509999999999999,0.126875,08510582+1153107,132.774265,11.886317,0.07,0.06,90.0,13.649584001417457,13.308480000838635,13.21379200054109,0.025040685466059916,0.02701319443054911,0.029005114655498557,AAA,222.0,0.0,2450768.9454,0.102327,1.2226132774255406e+17,132.77420351,11.88630449,0.002,0.002,90.0,503635968.0,60.0,55920.54351852,5.0,58.0,15.030760006290675,0.006808030040274066,115000.0,14.61484000467956,0.005079344751216903,115000.0,14.519020003524423,0.00484529458220477,115000.0,14.505080002769827,0.0036788661291775786,115000.0,14.47886000225842,0.007169961325111702,115000.0,0.240778,0.0079,0.109,5394.47900391,216.109375,0.00031869844982425794,0.0018500049653552867,0.0010119379440550024,0.9139,0.05848802472963553,15.40930697288314,0.002589301840297145,14.85617513006392,0.0019256937017231867,14.667424311084549,0.003300079749570492,14.603995651799012,0.0024611816427177993,14.58776467244044,0.006970426827145861,0.07999999821186066,0.0017999996244907335,2
354,1758.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.0,132.7532,11.886501,6.049220961208529e+17,132.75313068653,11.88651278563,1.0,0.2478367301615185,132.75316534326498,11.886506892815001,,,,,,,1.0,132.75317802125608,11.886525405818698,0.001,0.001,90.0,6.049220961208529e+17,132.75313068653,0.0277,11.88651278563,0.0197,1.0645,0.036000000000000004,-10.758,0.062,-2.931,0.047,False,26748.5,6.84656,14.620118,13838.8,22.858,14.998646,18667.8,30.5535,14.084189000000002,0.914456,,,0.0,5438.33,0.3355,0.1613,1.1,0.959,0.117109,08510076+1153115,132.75319299999998,11.88653,0.07,0.06,90.0,13.410584001417458,13.119480000838637,13.080792000541091,0.024042377765315644,0.023015487684223623,0.028005297287809983,AAA,222.0,0.0,2450768.9454,0.107273,1.222613275318543e+17,132.75312759,11.88651814,0.01,0.009000000000000001,0.0,503635968.0,60.0,55994.07623843,5.0,74.0,14.757460006290675,0.008257679639540038,115000.0,14.377340004679562,0.005639126093794561,115000.0,14.271320003524423,0.003934066545998287,115000.0,14.276680002769828,0.004632931684841686,115000.0,14.26126000225842,0.0037640862641014957,115000.0,0.262443,0.09699999999999999,0.2278,5754.42578125,250.85595703000038,0.0002778700444382955,0.0017918666760973873,0.001775566678289478,0.753156,0.16241959063861094,15.133090982806486,0.00537584550177412,14.618425988565509,0.003127138697147113,14.419625678758615,0.0017002708500624302,14.37664294156334,0.003769062773195365,14.367395881932376,0.0036150412107718195,0.07999999821186066,0.0017999996244907335,2
355,1761.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.0,132.85671000000002,11.887706,6.049215120052686e+17,132.85664583352,11.88772454474,1.0,0.2356977695596394,132.85667791676002,11.88771527237,,,,,,,1.0,132.8566941303413,11.8877377924184,0.001,0.001,90.0,6.049215120052686e+17,132.85664583352,0.0337,11.88772454474,0.0226,1.1137,0.0441,-10.977,0.07200000000000001,-3.077,0.049,False,13694.2,6.33654,15.347024,6632.39,15.085,15.797214000000002,10242.5,12.9398,14.735907999999998,1.061306,,,0.0,5136.81,0.1415,0.0597,0.86,0.469,0.127377,08512560+1153158,132.85668700000002,11.887734,0.07,0.06,90.0,13.987584001417456,13.617480000838636,13.490792000541092,0.02703767609485224,0.029012284869390233,0.038003903433445056,AAA,222.0,0.0,2450768.9546,0.129327,1.2226132856693576e+17,132.85664956,11.88772482,0.006,0.003,90.0,235200512.0,28.0,55854.40126157,5.0,64.0,15.587260006290675,0.006427229031960358,115000.0,15.08364000467956,0.004762325388055158,115000.0,14.930920003524422,0.007937057363301773,33080.0,14.910180002769827,0.0029973414881207684,33080.0,14.85286000225842,0.00540169838139798,16696.0,0.223437,0.006,0.1487,5452.30078125,261.3217773400001,0.0005022724714688979,0.0024666421975384593,0.0013707925133588127,1.001606,0.0774014592617307,15.981891287060323,0.0016414501770574941,15.326017712770977,0.0009370743072235387,15.079894099068573,0.007100134760680929,15.003620465442932,0.0015278379578000999,14.976071145568419,0.005735804418042821,0.07999999821186066,0.0017999996244907335,2
356,1762.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.0,132.78842,11.88724,6.049222292644244e+17,132.78834729222,11.88728149062,1.0,0.2965051308374808,132.78838364611,11.887260745310002,,,,,,,1.0,132.7883965211607,11.8872944513483,0.003,0.002,90.0,6.049222292644244e+17,132.78834729222,0.0795,11.88728149062,0.0512,1.1626,0.1025,-11.189,0.17,-3.01,0.127,False,2731.21,2.53938,17.097479,977.669,12.5488,17.875908,2645.48,11.6263,16.205658,1.67025,,,0.0,,,0.2009685618729097,,,0.21276,08510922+1153141,132.788432,11.887277,0.07,0.06,90.0,14.988584001417458,14.451480000838638,14.31379200054109,0.04102482088455895,0.04400809781554582,0.06700221396475356,AAA,222.0,0.0,2450768.9454,0.139747,1.2226132788403523e+17,132.78834999,11.88728218,0.002,0.002,90.0,503635968.0,60.0,55960.31168981,5.0,74.0,17.89756000629067,0.00996941688511791,115000.0,16.89474000467956,0.0052867516587896115,115000.0,16.412520003524424,0.005888707802934604,115000.0,16.24208000276983,0.0036144233283346905,115000.0,16.09996000225842,0.005583757283729081,115000.0,0.289629,0.11501772575250835,0.3064839464882943,5286.96972656,846.3598632799994,0.0010090091473180026,0.013847210282967768,0.004761116312392972,1.4692814381270902,0.2112589131530528,18.37317871148965,0.007935283631169875,17.135636890742774,0.002815301479335339,16.56564205799781,0.004700977638322649,16.3114037249429,0.0032848300932362957,16.28114604078065,0.00834115443794791,0.07999999821186066,0.0017999996244907335,2
357,1763.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,132.87999,11.888318,6.049227790200369e+17,132.87993731921,11.888321289630001,1.0,0.18596049942966164,132.87996365960498,11.888319644814999,,,,,,,1.0,132.8799849158576,11.8883341407279,0.001,0.0,90.0,6.049227790200367e+17,132.87993731921,0.0205,11.888321289630001,0.0131,1.1358,0.0255,-10.818,0.043,-2.985,0.027000000000000003,False,69695.6,12.9778,13.580353,38593.2,32.9325,13.88511,45601.9,22.228,13.114462,0.770648,,,0.0,5922.89,0.274,0.14300000000000002,1.38,2.117,0.060804,08513119+1153179,132.879977,11.888325,0.09,0.08,90.0,12.539584001417458,12.289480000838637,12.24279200054109,0.021048418672435804,0.025014249405941595,0.02100706253093509,AAA,222.0,0.0,2450767.9968,0.052272000000000006,1.2226132880000646e+17,132.87993942,11.88832178,0.003,0.003,90.0,503635968.0,60.0,55909.00594907,5.0,78.0,13.624860006290675,0.006771947506387959,115000.0,13.363440004679562,0.005868538412732314,115000.0,13.290420003524423,0.009860369140571914,115000.0,13.338780002769827,0.004095614239208818,115000.0,13.33216000225842,0.0048639845192596535,115000.0,0.178701,0.047,0.239,6289.09521484,403.046875,0.000202152727144749,0.0009260895833572795,0.0005290977885603061,0.627648,0.14300397751946012,13.982773256092024,0.0028158083413654463,13.602602775956754,0.0035512417513910628,13.438150029560315,0.009200121362251215,13.445507266215024,0.003189197495891782,13.420220650853233,0.005262564627547288,0.07999999821186066,0.0017999996244907335,2
358,1765.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1765.0,132.86692,11.88874,6.049213058468348e+17,132.86686099051002,11.88876631833,0.985,0.2284508430991904,132.866890495255,11.888753159165,,,,,,,0.985,132.86690966729228,11.8887777109765,0.002,0.001,90.0,6.049213058468348e+17,132.86686099051002,0.0531,11.88876631833,0.0332,0.905,0.0675,-11.063,0.112,-2.6460000000000004,0.073,False,5594.23,3.50279,16.319016,2352.22,7.691969999999999,16.922691,4763.01,14.3508,15.567216,1.355475,,,0.0,5052.0,0.7805,0.3553,0.71,0.295,0.140555,08512805+1153196,132.86690900000002,11.888784,0.07,0.06,90.0,14.647584001417458,14.088480000838636,14.003792000541091,0.034029926955698044,0.04200848334970747,0.057002602363213355,AAA,222.0,0.0,2450768.9546,0.163071,1.22261328669067e+17,132.8668629,11.88876683,0.006,0.003,90.0,503635968.0,60.0,55937.00295139,5.0,58.0,16.823660006290673,0.006845383336912119,115000.0,16.04964000467956,0.006052251077220335,115000.0,15.773020003524422,0.004646168269482164,115000.0,15.679880002769828,0.003551627232186681,115000.0,15.58486000225842,0.0068860979809756955,115000.0,0.223139,0.263,0.4481,4919.02001953,235.8515625,0.0006796137757423585,0.003544662070584824,0.003266370921131212,1.000175,0.35558267155218504,17.259033253311777,0.0027062207912659734,16.292381390691617,0.0038298477976761885,15.923726773163295,0.0030001660090912606,15.761125060114022,0.0023341871457569024,15.738502630867517,0.006860872057267732,0.07999999821186066,0.0017999996244907335,2
359,1768.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.0,132.96143999999998,11.889566,6.049200302411807e+17,132.96139310473,11.88959748553,1.0,0.2003475955154485,132.961416552365,11.889581742765,,,,,,,1.0,132.9614412381135,11.889609774797801,0.002,0.001,90.0,6.049200302411807e+17,132.96139310473,0.0656,11.88959748553,0.0366,1.1928,0.0795,-10.94,0.132,-2.854,0.076,True,5501.93,3.54211,16.337077999999998,2267.88,8.37242,16.962336999999998,4805.09,12.3681,15.557665,1.404673,,,0.0,4577.78,0.419,0.1915,0.69,0.19,0.15765,08515074+1153225,132.961442,11.889607,0.07,0.06,90.0,14.612584001417456,14.006480000838637,13.932792000541092,0.029035080998856266,0.03101149260101244,0.044003371191064636,AAA,222.0,0.0,2450768.9551,0.147768,1.2226132961429802e+17,132.9613962,11.88959605,0.014,0.01,0.0,503635968.0,60.0,56085.56142361,5.0,57.0,16.832760006290673,0.00996941688511791,115000.0,16.03424000467956,0.006115532936851432,115000.0,15.747720003524423,0.004519610557154553,115000.0,15.625980002769827,0.006077339549211483,115000.0,15.48436000225842,0.006791785141153801,16892216.0,0.188442,0.1052,0.2318,4917.43798828,155.74658202999944,0.0006987656419832953,0.00400087363723527,0.002791048942424947,1.213173,0.16857059928724266,17.271486838391414,0.00785724786839716,16.276888227564534,0.004028878783150351,15.898595261059574,0.0028007938035900987,15.706275630402098,0.005645884426984034,15.640268481528171,0.007904698645536265,0.07999999821186066,0.0017999996244907335,2
360,1775.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.0,132.86426,11.890708,6.049215120052657e+17,132.86420661302,11.89070531726,0.998,0.18831694389484527,132.86423330651002,11.890706658629998,,,,,,,0.998,132.86425445187479,11.8907186004457,0.001,0.001,90.0,6.049215120052657e+17,132.86420661302,0.0314,11.89070531726,0.0199,1.0246,0.0404,-10.873,0.064,-3.085,0.043,True,168956.0,25.4375,12.618932,94020.8,75.4587,12.918328,109587.0,52.9406,12.162519,0.75581,,,0.0,6012.0,1.2635,0.6293,2.31,6.284,0.042875,08512742+1153265,132.864253,11.890717,0.07,0.06,90.0,11.603584001417458,11.344480000838637,11.317792000541091,0.022046222547414878,0.022016191163383582,0.020007415529713402,AAA,222.0,0.0,2450768.9546,0.040717,1.2226132864312934e+17,132.86419515,11.89070468,0.059,0.056,0.0,906289152.0,108.0,55940.69018519,4.0,65.0,12.603560006290675,,114724.0,12.375640004679562,,114724.0,12.352320003524422,,4.0,12.388080002769827,,114724.0,12.39206000225842,0.008028595481377646,115000.0,0.228763,0.3607,0.7861,6227.08056641,430.0649414099999,0.00016345282703815418,0.0008710347430934261,0.0005243837922623506,0.12651,0.5734009013594985,12.951428222656247,,12.6133948828125,,12.4997377734375,,12.498968164062498,,12.468870996093749,,0.07999999821186066,0.0017999996244907335,2
361,1778.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778.0,132.79465,11.890679,6.049222335597937e+17,132.79457613016,11.890712970869998,1.0,0.2875295606855651,132.79461306508,11.890695985435,,,,,,,1.0,132.7946243158309,11.8907273321432,0.002,0.001,90.0,6.049222335597937e+17,132.79457613016,0.0598,11.890712970869998,0.0338,1.0871,0.0771,-10.951,0.112,-3.3360000000000003,0.08199999999999999,True,6099.39,3.52213,16.22515,2571.75,9.34608,16.825817,5121.61,16.1957,15.488403,1.337414,,,0.0,4813.78,0.4970000000000001,0.189,0.7,0.236,0.196115,08511071+1153266,132.794628,11.890727,0.09,0.06,0.0,14.571584001417458,13.993480000838638,13.842792000541092,0.031032820184606878,0.0380093761240914,0.038003903433445056,AAA,222.0,0.0,2450767.9875,0.189384,1.2226132794631936e+17,132.79457857,11.89071416,0.004,0.001,90.0,503635968.0,60.0,55985.36771991,5.0,82.0,16.716960006290673,0.006808030040274066,115000.0,15.953040004679563,0.005117591533301062,115000.0,15.689520003524423,0.004398508791436354,115000.0,15.605280002769828,0.005464801551420694,115000.0,15.53076000225842,0.005041660976662111,115000.0,0.281672,0.0826,0.3647,4630.43652344,185.671875,0.0006267840485060106,0.003938556828026757,0.003427928640865432,1.148414,0.22371094167397013,17.150054238424204,0.0025902530863181946,16.195835671798285,0.002044856628374976,15.840114999212043,0.002600153210901179,15.68717133829422,0.00475147377270388,15.682851346887059,0.004909703646012022,0.07999999821186066,0.0017999996244907335,2
362,1782.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,132.88296,11.892439,6.049227833155803e+17,132.88290708159,11.89245443149,1.0,0.194518838378422,132.882933540795,11.892446715745,,,,,,,1.0,132.8829560277608,11.8924677552528,0.001,0.001,90.0,6.049227833155803e+17,132.88290708159,0.032,11.89245443149,0.0208,1.1266,0.0417,-11.124,0.068,-3.095,0.044,True,15269.9,5.61282,15.228776000000002,7458.51,13.7613,15.669757999999998,11323.8,14.2565,14.626936,1.042822,,,0.0,5184.22,0.1817,0.0973,0.88,0.507,0.10446,08513190+1153328,132.882949,11.892458,0.09,0.08,90.0,13.851584001417457,13.493480000838638,13.407792000541091,0.029035080998856266,0.035010179567415096,0.031004784730402773,AAA,222.0,0.0,2450767.9968,0.078614,1.2227132882948144e+17,132.88290917,11.89245516,0.006999999999999999,0.001,90.0,503635968.0,60.0,55908.23375,5.0,81.0,15.458360006290675,0.00661129889123719,115000.0,14.975840004679561,0.005751499204704345,115000.0,14.821620003524423,0.005126097891022263,115000.0,14.796780002769827,0.004169419143766913,115000.0,14.76086000225842,0.004173529130555765,115000.0,0.188274,0.013000000000000001,0.154,5496.27294922,318.8334960900001,0.0003990151967688208,0.002001388348683554,0.0013660663895838875,0.945522,0.08353515243718058,15.85084891518283,0.002025351336694435,15.218110639043298,0.0033189641814874945,14.970515391157674,0.0037000844477851113,14.890922052745887,0.003158413169425093,14.882255635000751,0.0038909951929983703,0.07999999821186066,0.0017999996244907335,2
363,1796.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.0,132.78858,11.89425,6.049222292644285e+17,132.78851091351999,11.89428987207,0.99,0.2825477147792382,132.78854545676,11.894269936034998,,,,,,,0.99,132.78855956548028,11.8943021861636,0.002,0.002,90.0,6.049222292644285e+17,132.78851091351999,0.0664,11.89428987207,0.0451,0.9593,0.0883,-11.057,0.141,-2.86,0.117,False,4297.05,2.95047,16.605439999999998,1710.54,18.6277,17.268557,3825.7,9.69739,15.805142000000002,1.463414,,,0.0,4411.87,0.667,0.3447,0.85,0.246,0.201189,08510925+1153395,132.788554,11.894317,0.09,0.06,0.0,14.770584001417458,14.132480000838637,14.15879200054109,0.03502907261989881,0.034010478875526724,0.04900302721443459,AAA,222.0,0.0,2450767.9875,0.258004,1.2227132788566365e+17,132.78851419,11.89429011,0.004,0.003,0.0,503635968.0,60.0,55922.83423611,5.0,76.0,17.22686000629067,0.006771947506387959,115000.0,16.341640004679558,0.005117591533301062,115000.0,16.006020003524423,0.004582235217483154,115000.0,15.896580002769825,0.0038123557017164626,115000.0,15.78906000225842,0.008798769539179758,115000.0,0.273121,0.1819,0.4788,4707.2265625,201.76367188000043,0.0007452398324288264,0.011759700406505667,0.002748643569427928,1.118714,0.3305706703492047,17.67853474905058,0.0025131514984615497,16.58379751383899,0.0020647413705390805,16.15759511524991,0.002900194413094483,15.973190980706427,0.002728885370426735,15.953621994657484,0.00881436523969881,0.07999999821186066,0.0017999996244907335,2
364,1800.0,g-z outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,132.88687,11.895736,6.049228176753161e+17,132.88681027326,11.89575314276,1.0,0.2192628491706689,132.88684013662998,11.89574457138,,,,,,,1.0,132.8868577085786,11.8957663922372,0.001,0.001,90.0,6.049228176753161e+17,132.88681027326,0.0288,11.89575314276,0.0184,1.0875,0.0374,-10.781,0.061,-3.077,0.04,False,19187.0,6.3060199999999975,14.980849,9657.41,18.4635,15.389236,13871.3,14.3317,14.406628,0.982609,,,0.0,5332.0,0.1923,0.1062,0.96,0.6679999999999999,0.117668,08513284+1153447,132.886845,11.895763,0.09,0.08,90.0,13.665584001417457,13.338480000838636,13.31679200054109,0.030033912975337463,0.02801272341887967,0.03400436260509256,AAA,222.0,0.0,2450767.9968,0.131163,1.222713288684954e+17,132.88681232,11.89575401,0.004,0.002,0.0,503635968.0,60.0,55919.83050926,5.0,83.0,15.164260006290675,0.006556620549435059,115000.0,14.728840004679562,0.0048610434169748685,115000.0,14.593720003524423,0.0038140371771054997,115000.0,14.599280002769827,0.00316607896244077,115000.0,14.55416000225842,0.0051311154151507405,115000.0,0.21328200000000005,0.0079,0.2028,5697.40722656,255.8759765599998,0.00035678059888165467,0.0020737808464864243,0.00112119358988889,0.876409,0.10537637373749992,15.549425927119268,0.001738655140647015,14.970671464825644,0.0012128995242935699,14.74235316500201,0.001400057372370332,14.695882745950916,0.0015304953552769316,14.669145075595331,0.004678665550826921,0.07999999821186066,0.0017999996244907335,2
365,1802.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.0,132.82398,11.895861,6.049222979839059e+17,132.82391162726998,11.89592509681,0.843,0.3335510622753215,132.823945813635,11.895893048405002,,,,,,,0.843,132.8239590017935,11.8959379836764,0.01,0.008,90.0,6.049222979839059e+17,132.82391162726998,0.2963,11.89592509681,0.205,0.5124,0.3907,-10.767,0.636,-2.9930000000000003,0.511,False,387.138,1.36854,19.2187,113.633,6.40592,20.21263,502.359,8.50273,18.009384,2.203245,,,0.0,,,0.2009685618729097,,,0.286843,08511774+1153450,132.823933,11.895845,0.25,0.24,175.0,,,,0.12200834368439785,0.19200185591119334,0.187000793250132,BCC,222.0,0.0,2450768.9546,0.1753,1.2227132823975565e+17,132.82391427,11.89592518,0.006999999999999999,0.003,90.0,503635968.0,60.0,55972.82796296,5.0,78.0,20.516960006290674,0.027635290355436364,115000.0,19.324840004679558,0.008856621427029312,115000.0,18.283520003524423,0.010704993208234318,115000.0,17.87898000276983,0.01038142841792063,115000.0,17.68696000225842,0.013000320973098993,115000.0,0.327104,0.11501772575250835,0.3064839464882943,,,0.003831329664335188,0.059544017111105886,0.01822295624571681,2.0022764381270903,0.21975777809558694,21.053060248512406,0.027902508788826545,19.564828288935683,0.010423464188921178,18.44285814695584,0.010111501279943869,17.91906401797009,0.015083358015210378,17.934964651668505,0.034209302871191824,0.07999999821186066,0.0017999996244907335,2
366,1807.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.0,132.7746,11.896455,6.049220574657375e+17,132.77452353739,11.89650355676,0.948,0.3211038393788215,132.77456176869498,11.896479278380001,,,,,,,0.948,132.7745713526417,11.896517391189404,0.004,0.003,90.0,6.049220574657375e+17,132.77452353739,0.1175,11.89650355676,0.0775,0.8104,0.1555,-10.867,0.249,-3.213,0.181,False,1643.97,1.81282,17.648629999999994,494.991,11.4965,18.614895,1780.75,11.7228,16.635412,1.979483,,,0.0,,,0.2009685618729097,,,0.246237,08510589+1153474,132.774568,11.896525,0.07,0.06,90.0,15.257584001417458,14.562480000838637,14.339792000541092,0.04602212433830216,0.05400659842410601,0.06500228208439006,AAA,222.0,0.0,2450768.9454,0.276064,1.222713277457963e+17,132.77452687,11.89650396,0.009000000000000001,0.003,90.0,503635968.0,60.0,55752.48152778,5.0,65.0,18.726260006290673,0.00996941688511791,115000.0,17.57604000467956,0.0065145792728091585,115000.0,16.879220003524424,0.004072699300015027,115000.0,16.55808000276983,0.004875864640903193,115000.0,16.39216000225842,0.007836985734553659,115000.0,0.312139,0.11501772575250835,0.3064839464882943,4922.33642578,750.7543945300004,0.00119659112013968,0.024928572344692715,0.007124052855448993,1.7785144381270903,0.21233958833359376,19.23232888268313,0.007921426080789955,17.815517236504654,0.004783017960864865,17.034959446004486,0.0020028220371012435,16.61562688943689,0.00474386631340609,16.599886776412482,0.01037750696389388,0.07999999821186066,0.0017999996244907335,2
367,1813.0,BP-RP outlier,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.0,132.8591,11.897737,6.04921512005266e+17,132.859048814,11.89776118332,1.0,0.20022855595672026,132.859074407,11.89774909166,,,,,,,1.0,132.85909722554408,11.8977735859589,0.001,0.001,90.0,6.04921512005266e+17,132.859048814,0.0313,11.89776118332,0.0241,1.1579,0.0398,-11.002,0.069,-2.881,0.053,False,1564490.0,325.642,10.202436,683263.0,413.453,10.764917,1242050.0,690.512,9.526568,1.238349,34.29,0.3,12.0,4833.72,0.0507,0.022,10.38,52.966,0.132072,08512618+1153520,132.85911000000002,11.897791,0.07,0.06,90.0,8.555584001417458,8.075480000838636,7.935792000541091,0.020050833613846186,0.020017808904639126,0.02100706253093509,AAA,111.0,0.0,2450768.9546,0.197566,1.222713285913778e+17,132.85905023,11.89776174,0.001,0.001,90.0,1409359872.0,168.0,50768.45459491,5.0,43.0,,,114788.0,,,114788.0,,,114788.0,,,114788.0,,,114788.0,0.196648,0.0069,0.055,4698.99658203,161.00537108999924,0.000225967898898012,0.0006567970567679448,0.0006034423376123867,1.216349,0.03096284911032255,,,,,,,,,,,0.07999999821186066,0.0017999996244907335,2
