,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS
171,212078811.0,,KTWO212078811-C18,18.0,27.0,131.22447,21.61848,LC,-39.6,4.3,-16.7,4.1,,,,,,,,,,,,,,,,,12.883,0.024,12.263,0.024,12.005999999999998,0.024,15.194,JHK,,,5037-301-6-0127-0094,559-046488,08445387+2137065,,0.999,0.002,0.862,514.481,477.628,428.514,15.0,1.0,49.0,,,0.044,131.22447,21.61848,6.649098356250083e+17,131.22427,21.61844,0.9,131.22445829999998,21.6184722,212078811.0,0.9,0.6407690966315497,131.22436415,21.618456100000003,131.2244167,21.6184972,0.96,0.0,0.2298333093837271,131.22437728749998,21.618466375,131.2242738386,21.618438824800002,6.64909835625008e+17,0.9,0.3601454729682977,0.915,131.2244546489392,21.6185018141623,0.002,0.001,90.0,6.649098356250083e+17,131.22427383858,0.0647,21.618438824820004,0.0357,5.5439,0.0853,-39.041,0.127,-14.63,0.067,True,11900.0,7.2004,15.499498,2804.39,10.989,16.731792000000002,14254.5,25.4715,14.377042999999999,2.35475,,,0.0,4278.37,0.395,0.198,,,0.09384400000000001,08445387+2137065,131.224469,21.618498000000002,0.08,0.08,90.0,12.883,12.263,12.005999999999998,0.024,0.024,0.024,AAA,222.0,0.0,2451109.9999,0.064886,1.3394131224340269e+17,131.22428937,21.61844355,0.006999999999999999,0.005,90.0,503635968.0,60.0,55982.65994213,5.0,90.0,17.101,0.0041,115000.0,15.9229,0.0041,115000.0,14.8159,0.0026,115000.0,14.3294,0.0056,115000.0,14.0985,0.0033,115000.0,0.618604,0.0397,0.35200000000000004,3492.82666016,62.93603514999995,0.0006567538455392744,0.004246142630069172,0.0019383808867876366,2.35475,0.004667659766644776,17.350222177162628,0.0042804866689736916,15.953188618729463,0.004265757531898017,14.816814687898809,0.0026011749541806147,14.249342255305846,0.005894345171212634,14.236638642109254,0.0061323271971107434
172,212082288.0,,KTWO212082288-C05,5.0,31.0,131.135805,21.683147,LC,-30.1,19.0,-14.7,18.8,,,,,,,,,,,,,,,,,13.331,0.025,12.713,0.026,12.455,0.026,15.639,JHK,,,5037-301-6-0127-0226,559-046475,08443259+2140592,,1.0,0.0,0.8640000000000001,,,,15.0,1.0,49.0,,,0.006999999999999999,131.135805,21.683147,6.64914164952043e+17,131.13565,21.68302000000001,0.9,131.13579170000003,21.6831389,212082288.0,0.9,0.6386843834508283,131.13572085,21.68307945,131.13579170000003,21.6830889,0.94,0.0,0.2394414996130876,131.13573856250002,21.6830818125,131.135647592,21.6830155367,6.64914164952043e+17,0.7,0.3867011950610211,0.8600000000000001,131.1358195884825,21.6830777943291,0.003,0.002,90.0,6.64914164952043e+17,131.13564759196,0.1019,21.683015536680003,0.0568,5.3415,0.1656,-37.121,0.21600000000000005,-14.46,0.102,False,6157.6,8.350439999999999,16.214836,1137.49,9.85982,17.711515,8029.09,32.14,15.000255,2.711261,,,0.0,3970.53,,,,,0.253875,08443259+2140592,131.135804,21.68311700000001,0.07,0.07,0.0,13.331,12.713,12.455,0.025,0.026000000000000002,0.026000000000000002,AAA,222.0,0.0,2451109.9962,0.108052,1.340213113569102e+17,131.13566135,21.68301974,0.003,0.001,90.0,503636096.0,60.0,55904.32664352,10.0,70.0,18.0229,0.0054,115000.0,16.8025,0.0119,115000.0,15.4661,0.0038,115000.0,14.8461,0.0047,115000.0,14.5442,0.0058,115000.0,0.6639390000000001,,,3340.64477539,130.0915527300003,0.0014713903213828582,0.009370661263842657,0.004337466008259752,2.711261,0.010325836716435626,18.29227671417389,0.005688959267381565,16.83483062729261,0.012041523325057247,15.470006971110852,0.0038020162697827726,14.750277712091956,0.005503086082829579,14.719510082567044,0.009911818229405348
173,212103507.0,,KTWO212103507-C18,18.0,27.0,129.83881499999998,22.089088,LC,-37.0,3.0,-16.0,3.0,,,21.607,0.141,,,,,18.999,0.01,17.566,0.006,16.132,0.004,15.359000000000002,0.005,13.941,0.027000000000000003,13.332,0.027000000000000003,13.056,0.031,16.992,gri,,,6728-301-3-0140-0105,,08392131+2205207,,1.0,0.0,0.721,1170.468,1067.052,902.825,15.0,2.0,50.0,,,0.004,129.83881499999998,22.089088,6.65212510560537e+17,129.83863,22.08897,0.9,129.8387917,22.0890833,212103507.0,0.9,0.6762474894385972,129.83871084999998,22.08902665,129.8387917,22.0890583,0.95,0.0,0.2927771344710789,129.8387310625,22.089034562500004,,,,,,0.9166666666666666,129.8388043567607,22.0890291574323,0.003,0.002,90.0,6.65212510560537e+17,129.83863438018,0.0956,22.08896727213,0.057999999999999996,5.37,0.1281,-36.580999999999996,0.193,-14.373,0.128,False,3365.05,3.13078,16.870886,582.441,10.1318,18.43826,4459.87,18.5672,15.638615,2.799645,,,0.0,3680.07,0.4505,0.259,,,0.214788,08392131+2205207,129.83881,22.089088,0.16,0.09,0.0,13.940999999999999,13.332,13.056,0.027000000000000003,0.027000000000000003,0.031,AAA,222.0,0.0,2451105.9919,0.016679,1.3450129838698738e+17,129.83864584,22.08897089,0.012,0.005,90.0,503635968.0,60.0,55948.74006944,5.0,54.0,18.7382,0.0111,115000.0,17.5244,0.0092,115000.0,16.1181,0.0039,115000.0,15.4789,0.005,115000.0,15.1684,0.0053,115000.0,0.704381,0.172,0.3186,,,0.001009679172203628,0.018724434936186342,0.004510722177156166,2.799645,0.019260090296750014,19.01215024090534,0.011563076138958663,17.557535435542995,0.009802360998809887,16.122781886844585,0.0039066756390998105,15.37875833359165,0.0072549455366938236,15.354035830963852,0.01568090185046267
174,212080687.0,,KTWO212080687-C18,18.0,27.0,131.366445,21.653576,LC,-30.74,2.42,-18.96,1.65,11.28,2.22,,,11.163,0.068,10.522,0.053,10.778,0.09,10.292,0.13,10.15,0.14,,,9.551,0.023,9.324,0.021,9.257,0.019,10.339,gri,42965.0,1399-1232-1,,559-046513,08452794+2139128,,1.0,0.0,1.0,71.39399999999998,70.35300000000001,71.04899999999998,15.0,1.0,49.0,,,0.006999999999999999,131.366445,21.653576,6.650047028616163e+17,131.36626,21.65353,0.9,131.3664167,21.6535556,212080687.0,0.9,0.5323492455568061,131.36633835,21.6535428,131.366375,21.6535583,0.98,0.0,0.1347277830633617,131.3663475125,21.653546675,131.3662648112,21.6535300483,6.65004702861616e+17,1.0,0.2831145993527424,0.945,131.36642786311648,21.653589842720603,0.002,0.001,90.0,6.650047028616163e+17,131.36626481121002,0.0568,21.653530048260002,0.0321,5.2365,0.0779,-35.198,0.11699999999999999,-13.888,0.059000000000000004,True,1295770.0,915.039,10.407047,729580.0,793.908,10.693707,817138.0,828.565,9.981182,0.7125239999999999,34.38,0.43,6.0,6048.0,0.201,0.0867,1.24,1.8430000000000002,0.075968,08452794+2139128,131.366451,21.653570000000002,0.06,0.06,90.0,9.551,9.324,9.257,0.023,0.021,0.019,AAA,222.0,0.0,2451110.0057,0.029488999999999998,1.3398131366254474e+17,131.36644280000002,21.65356806,0.05,0.05,90.0,1141006336.0,136.0,51356.66731481,4.0,42.0,,,65656.0,,,16504.0,,,65656.0,,,65656.0,,,114808.0,0.029517,0.0089,0.1501,6437.56396484,340.3525390699997,0.0007664480173248647,0.001180824598760094,0.0011003615484317022,0.7125239999999999,0.001614045312345335,,,,,,,,,,
175,212082050.0,"BP-RP outlier, g-z outlier, g-i outlier, r-z outlier",KTWO212082050-C05,5.0,31.0,130.131045,21.678522,SC,-34.0,3.0,-13.0,3.0,,,18.11,0.014,,,,,17.846,0.006,18.138,0.006999999999999999,18.373,0.01,18.712,0.033,,,,,,,18.065,gri,,,6728-301-2-0140-0078,,,,0.914,0.086,0.61,,,,15.0,2.0,50.0,,,0.005,130.131045,21.678522,6.651396979782592e+17,130.13096000000002,21.67848,0.9,,,,,,130.13096000000002,21.67848,,,,,,130.13096000000002,21.67848,,,,,,0.9,130.1311226316292,21.678535872042602,0.005,0.003,90.0,6.651396979782592e+17,130.13095552429,0.1625,21.67847565085,0.1023,5.1546,0.2006,-36.067,0.311,-13.987,0.19399999999999998,False,1161.27,2.0105,18.026037,928.5369999999999,13.1639,17.93189,482.62199999999996,14.4081,18.052902,-0.121012,,,0.0,,,,,,0.264465,,,,,,,,,,,,,,,,,,1.3401130131017472e+17,130.13096470000002,21.67847889,0.005,0.002,90.0,436527104.0,52.0,55947.96872685,5.0,75.0,17.8891,0.0058,115000.0,18.1456,0.0054,115000.0,18.4222,0.0041,115000.0,18.6474,0.0091,115000.0,18.8346,0.0245,115000.0,0.310242,,,,,0.0018781034733081348,0.015284428639361778,0.03193893808057638,-0.121012,0.03540776079543346,17.828911564646067,0.005859046956345451,18.136622427554126,0.005400750807534745,18.408092158183177,0.004100088410998507,18.709713796960447,0.0091055073265414,18.600918487572738,0.024514608383321528
176,212082050.0,"BP-RP outlier, g-z outlier, g-i outlier, r-z outlier",KTWO212082050-C05,5.0,31.0,130.131045,21.678522,LC,-34.0,3.0,-13.0,3.0,,,18.11,0.014,,,,,17.846,0.006,18.138,0.006999999999999999,18.373,0.01,18.712,0.033,,,,,,,18.065,gri,,,6728-301-2-0140-0078,,,,0.914,0.086,0.61,,,,15.0,2.0,50.0,,,0.005,130.131045,21.678522,6.651396979782592e+17,130.13096000000002,21.67848,0.9,,,,,,130.13096000000002,21.67848,,,,,,130.13096000000002,21.67848,,,,,,0.9,130.1311226316292,21.678535872042602,0.005,0.003,90.0,6.651396979782592e+17,130.13095552429,0.1625,21.67847565085,0.1023,5.1546,0.2006,-36.067,0.311,-13.987,0.19399999999999998,False,1161.27,2.0105,18.026037,928.5369999999999,13.1639,17.93189,482.62199999999996,14.4081,18.052902,-0.121012,,,0.0,,,,,,0.264465,,,,,,,,,,,,,,,,,,1.3401130131017472e+17,130.13096470000002,21.67847889,0.005,0.002,90.0,436527104.0,52.0,55947.96872685,5.0,75.0,17.8891,0.0058,115000.0,18.1456,0.0054,115000.0,18.4222,0.0041,115000.0,18.6474,0.0091,115000.0,18.8346,0.0245,115000.0,0.310242,,,,,0.0018781034733081348,0.015284428639361778,0.03193893808057638,-0.121012,0.03540776079543346,17.828911564646067,0.005859046956345451,18.136622427554126,0.005400750807534745,18.408092158183177,0.004100088410998507,18.709713796960447,0.0091055073265414,18.600918487572738,0.024514608383321528
177,212069781.0,"g-J outlier, BP-RP outlier, g-z outlier, g-i outlier, g-H outlier, g-K outlier",KTWO212069781-C05,5.0,31.0,130.823055,21.451841,LC,,,,,,,,,,,,,,,,,,,,,15.586,0.069,14.894,0.077,14.519,0.079,17.051,J,,,,,08431753+2127066,,1.0,0.0,0.499,,,,15.0,1.0,49.0,,,0.012,130.823055,21.451841,6.649501009445682e+17,130.82284,21.45178,0.9,,,,,,130.82284,21.45178,,,,,,130.82284,21.45178,,,,,,0.9,130.82301667988008,21.4518443312433,0.009000000000000001,0.006,90.0,6.649501009445682e+17,130.82284047943998,0.3234,21.45177999731,0.1593,5.5195,0.3978,-38.089,0.5870000000000001,-14.942,0.365,False,497.95599999999996,2.19342,18.945389000000002,248.407,18.7089,19.36348,821.438,9.21702,17.475482999999997,1.8879970000000001,,,0.0,,,,,,0.128955,08431753+2127066,130.823048,21.451841,0.07,0.06,83.0,15.585999999999999,14.894,14.519,0.069,0.077,0.079,AAA,222.0,0.0,2451109.9864,0.023454,1.3374130822927267e+17,130.82285035,21.45178288,0.008,0.003,0.0,503635968.0,60.0,56034.06631944,4.0,62.0,19.1721,0.0211,16696.0,19.3707,0.0701,16892216.0,18.0694,0.0119,16892216.0,17.2692,0.0059,115000.0,16.7108,0.0161,115000.0,0.716914,,,,,0.004771999614889765,0.0788397753628648,0.012114761118969808,1.8879970000000001,0.07976514035740603,19.318944237991428,0.02157285100946168,19.40422483971309,0.07015411770959758,18.062085953333074,0.01190141333293495,17.228541200474325,0.007438060917638699,16.75853910687783,0.020536705607755803
178,212085656.0,,KTWO212085656-C18,18.0,27.0,130.584225,21.745544,LC,-39.0,5.0,-11.0,5.0,,,23.605,0.547,,,,,21.487,0.045,19.886,0.019,18.042,0.009000000000000001,17.016,0.011,15.449000000000002,0.048,14.611,0.062,14.49,0.085,19.075,gri,,,6597-301-2-0237-0277,,08422021+2144439,,0.818,0.182,0.654,,,,15.0,1.0,49.0,,,0.004,130.584225,21.745544,6.649740153200428e+17,130.58407,21.74543,0.9,130.5842083,21.7455278,212085656.0,0.9,0.5812233360706328,130.58413915,21.7454789,130.5842083,21.7455111,0.97,0.0,0.25865516510588915,130.58415643749998,21.745486950000004,,,,,,0.9233333333333332,130.5842471535622,21.7454953607548,0.006999999999999999,0.004,90.0,6.649740153200428e+17,130.58406893071,0.2601,21.74543291105,0.1295,5.6435,0.3058,-38.448,0.469,-14.504000000000001,0.275,False,569.836,0.977671,18.798992000000002,88.5941,6.48163,20.482876,874.8430000000003,6.29084,17.407095,3.075781,,,0.0,,,,,,0.190126,08422021+2144439,130.584223,21.745544,0.11,0.07,1.0,15.449000000000002,14.610999999999999,14.49,0.048,0.062,0.085,AAA,222.0,0.0,2451106.0206,0.0066879999999999995,1.340913058410451e+17,130.58407809,21.74543581,0.008,0.003,0.0,503635968.0,60.0,55998.52106481,5.0,68.0,21.2171,0.0623,115000.0,19.8405,0.006,115000.0,18.0146,0.0058,115000.0,17.1751,0.0033,115000.0,16.7467,0.0061,115000.0,0.626909,,,,,0.0018612078501785106,0.076662170028924,0.0077793986933444095,3.075781,0.07705587166189,21.53159688751609,0.06537313674894327,19.888800860637186,0.024203623446706877,18.02799105468406,0.006025057988005546,17.020680265360937,0.036389696441448516,17.065298735481402,0.10175725058066178
179,212074153.0,,KTWO212074153-C05,5.0,31.0,131.452845,21.532373,LC,-33.0,3.0,-15.0,3.0,,,21.161,0.085,,,,,18.495,0.008,17.062,0.005,15.655,0.005,14.894,0.005,13.463,0.023,12.872,0.024,12.568,0.024,16.507,gri,,,6597-301-1-0241-0320,,08454868+2131565,,0.967,0.033,0.821,,,,15.0,1.0,49.0,,,0.006999999999999999,131.452845,21.532373,6.649897220169057e+17,131.45263,21.53234,0.9,131.45283329999998,21.5323611,212074153.0,0.9,0.6850269312754835,131.45273164999998,21.53235055,131.4527917,21.53237780000001,0.97,0.0,0.22374529696465165,131.45274666249998,21.5323573625,131.4526335744,21.5323448605,6.64989722016906e+17,1.0,0.381369714730391,0.9425,131.4528152253057,21.532406454081894,0.002,0.001,90.0,6.649897220169057e+17,131.45263357438998,0.0776,21.5323448605,0.0445,5.4115,0.0983,-39.245,0.153,-14.306,0.09,False,5123.97,4.3515,16.414348999999998,904.7669999999999,6.34581,17.960047,6766.37,15.8991,15.186029999999999,2.774016,,,0.0,4065.55,0.7475,0.441,,,0.156353,08454868+2131565,131.452843,21.532373,0.11,0.07,0.0,13.463,12.872,12.568,0.023,0.024,0.024,AAA,222.0,0.0,2451110.0095,0.006698000000000001,1.3383131452725936e+17,131.45264647,21.53234752,0.040999999999999995,0.006,90.0,503635968.0,60.0,55900.41222222,5.0,54.0,18.222,0.0078,115000.0,17.0335,0.0045,115000.0,15.663,0.0069,115000.0,15.0397,0.0123,115000.0,14.7257,0.0052,115000.0,0.671127,0.15,0.562,,,0.0009216634893218054,0.007588501920682958,0.002548187502728581,2.774016,0.008004912301160523,18.491536373858573,0.008295714587350731,17.065856307144823,0.005356894523443575,15.666933389009822,0.0069027688242912265,14.943732017896899,0.013103994310858338,14.90135749827639,0.013713990255711754
180,212075775.0,,KTWO212075775-C05,5.0,31.0,130.15098,21.561719,LC,-35.7,1.8,-12.5,1.9,,,,,12.317,0.231,11.879,0.212,12.044,0.02,11.402,0.03,11.2,0.06,,,10.386,0.02,10.021,0.02,9.974,0.018000000000000002,11.453,gri,,1398-2168-1,,558-046846,08403623+2133421,,1.0,0.0,0.984,89.91,85.654,88.87200000000001,15.0,2.0,50.0,,,0.006,130.15098,21.561719,6.65129291274351e+17,130.15081,21.56166,0.9,130.1509583,21.5616944,212075775.0,0.9,0.5117312439571144,130.15088415,21.5616772,130.1509583,21.5617167,0.99,0.0,0.2861012990399153,130.15090268749998,21.561687075,130.1508095141,21.5616569901,6.65129291274351e+17,1.0,0.3302184510932158,0.9475,130.15097656026578,21.561715852174,0.001,0.001,90.0,6.65129291274351e+17,130.15080951408999,0.0446,21.561656990110002,0.0254,5.3596,0.0549,-36.083,0.08199999999999999,-13.671,0.05,True,456472.0,249.97299999999998,11.53983,232102.0,287.278,11.937192,317634.0,309.214,11.007102,0.93009,35.42,1.16,7.0,5355.7,0.045,0.021,0.94,0.652,0.016156999999999998,08403623+2133421,130.150983,21.561705,0.08,0.08,90.0,10.386,10.021,9.974,0.02,0.02,0.018000000000000002,AAA,222.0,0.0,2451106.005,0.051391,1.3387130150792458e+17,130.15080849,21.56165956,0.145,0.099,90.0,1409605632.0,168.0,55942.60009259,4.0,79.0,,,114788.0,,,114788.0,,,114788.0,,,68.0,,,114788.0,0.612804,0.0079,0.0827,5627.47949219,224.5439453099998,0.0005944076529529104,0.0013430097828466285,0.0010564408349156241,0.93009,0.001708725406406474,,,,,,,,,,
181,212108286.0,,KTWO212108286-C18,18.0,27.0,130.532745,22.184769,LC,-40.0,3.0,-18.0,3.0,,,21.49,0.131,,,,,18.974,0.01,17.537,0.005,16.094,0.004,15.307,0.005,13.880999999999998,0.025,13.253,0.023,13.017,0.028,16.958,gri,,,6728-301-3-0144-0162,,08420785+2211051,,1.0,0.0,0.807,,,,15.0,1.0,49.0,,,0.005,130.532745,22.184769,6.651900392916826e+17,130.53255,22.18469,0.9,130.5327083,22.18475,212108286.0,0.9,0.5701889252755145,130.53262915,22.184720000000002,130.5327083,22.1847639,0.89,0.0,0.3075572669819673,130.5326489375,22.184730975,,,,,,0.8966666666666666,130.53272611426078,22.184759494643803,0.003,0.002,90.0,6.651900392916826e+17,130.53254926277,0.1128,22.18469383928,0.0563,5.5713,0.1198,-38.034,0.20800000000000002,-15.249,0.11800000000000001,False,3411.32,2.4214599999999997,16.85606,599.241,6.56767,18.407383,4534.19,8.34752,15.620671,2.786712,,,0.0,4049.05,,,,,0.071654,08420785+2211051,130.53274299999998,22.184769,0.08,0.07,90.0,13.880999999999998,13.253,13.017000000000001,0.025,0.023,0.027999999999999997,AAA,222.0,0.0,2451106.0209,0.006667,1.3462130532615222e+17,130.53256240000002,22.18469862,0.004,0.003,0.0,503635968.0,60.0,56061.91894676,5.0,80.0,18.7692,0.0062,115000.0,17.5501,0.0037,115000.0,16.1179,0.0024,115000.0,15.472999999999999,0.0026,115000.0,15.1472,0.0037,115000.0,0.659323,,,,,0.0007704155973080892,0.01183491084613917,0.0019970208908721564,2.786712,0.012002216760858903,19.045389500220587,0.0064686021256964545,17.58368389618455,0.004178190182662125,16.12297527667346,0.002403582192868907,15.370629839434296,0.003980958753844361,15.338183244157683,0.009236081230006526
182,212078299.0,,KTWO212078299-C18,18.0,27.0,131.53831499999998,21.608027,LC,-38.0,3.0,-18.0,3.0,,,22.13300000000001,0.21,,,,,19.59,0.013,18.133,0.006999999999999999,16.53,0.005,15.633,0.006,14.149,0.027000000000000003,13.451,0.03,13.18,0.03,17.448,gri,,,5045-301-5-0140-0390,,08460919+2136288,,1.0,0.0,0.8140000000000001,1709.604,1601.208,1363.829,15.0,1.0,49.0,,,0.005,131.53831499999998,21.608027,6.649918179609381e+17,131.5381,21.60797,0.9,131.5382917,21.608,212078299.0,0.9,0.6506479153117903,131.53819585,21.607985,131.5382917,21.6080278,0.95,0.0,0.35589365453445704,131.53821981250002,21.6079957,,,,,,0.9166666666666666,131.5382913216199,21.608033823461398,0.003,0.002,90.0,6.649918179609381e+17,131.53810113277,0.1054,21.607967895279998,0.0597,5.665,0.127,-41.068999999999996,0.20800000000000002,-15.312000000000001,0.121,False,2355.58,2.20942,17.258123,366.87300000000016,7.12201,18.9401,3298.17,9.19979,15.966238,2.973862,,,0.0,,,,,,0.082971,08460919+2136288,131.538321,21.608027,0.09,0.07,0.0,14.149000000000001,13.450999999999999,13.18,0.027000000000000003,0.03,0.03,AAA,222.0,0.0,2451110.0153,0.020082,1.3393131538190013e+17,131.53811175,21.60797177,0.006999999999999999,0.004,0.0,503635968.0,60.0,56079.23181713,10.0,75.0,19.2963,0.0101,115000.0,18.0755,0.0057,115000.0,16.5029,0.0029,115000.0,15.773,0.0057,115000.0,15.3962,0.0085,115000.0,0.708741,,,3108.65039062,126.10131835999981,0.0010178907051245816,0.020875141616452576,0.0030242953203098825,2.973862,0.02109307705602477,19.5825736326186,0.010541332319516985,18.1115913809929,0.006577297471663372,16.50986590234797,0.0029085959363826233,15.659597186288314,0.0076413161805487595,15.613834626762861,0.016618672805578303
183,211760567.0,,KTWO211760567-C05,5.0,31.0,128.93097,16.755979999999994,LC,,,,,,,,,,,,,,,,,,,,,14.047,0.027000000000000003,13.399,0.026,13.136,0.031,16.456,JHK,,,,,08354343+1645215,,1.0,0.0,0.6890000000000001,2394.925,2049.128,1835.35,13.0,4.0,44.0,,,0.008,128.93097,16.755979999999994,6.588318727862488e+17,128.93079,16.75593,0.9,128.9309583,16.7559722,211760567.0,0.9,0.5997163816717451,128.93087415,16.755951099999994,,,,,,128.93087415,16.755951099999994,,,,,,0.9,128.9309580366185,16.7559749478745,0.004,0.002,90.0,6.588318727862488e+17,128.93079497921002,0.1048,16.75592539377,0.0748,5.4854,0.1453,-36.26300000000001,0.226,-11.509,0.13699999999999998,False,2620.39,2.70116,17.142452,392.82599999999996,6.04343,18.865889000000006,3630.47,15.1205,15.862013000000001,3.003876,,,0.0,,,,,,0.045072,08354343+1645215,128.930974,16.755979999999994,0.08,0.06,0.0,14.047,13.399000000000001,13.136,0.027000000000000003,0.026000000000000002,0.031,AAA,222.0,0.0,2450760.9678,0.013789,1.2810128930864765e+17,128.93080781,16.75592803,0.002,0.001,90.0,503635968.0,60.0,55987.79828704,10.0,76.0,19.1585,0.0208,115000.0,17.9608,0.0096,115000.0,16.3881,0.006,115000.0,15.6778,0.0043,115000.0,15.3211,0.0035,115000.0,0.589566,,,,,0.001118626109937587,0.01657631952132303,0.004512578727613818,3.003876,0.01717957320907326,19.443153424846084,0.021699646225246835,17.996431505198725,0.011700410058318556,16.394748645584006,0.006017216899664906,15.56628479436119,0.01123047273604698,15.534155369397897,0.02932319039605232
184,211785147.0,,KTWO211785147-C18,18.0,27.0,128.280105,17.104465,LC,,,,,,,24.131,0.775,,,,,21.789,0.063,19.901,0.02,17.909000000000006,0.008,17.01,0.01,15.268,0.059,,,,,19.073,gri,,,5071-301-2-0093-0238,,08330722+1706160,,0.569,0.431,0.426,3879.625,2937.104000000001,2162.057,18.0,1.0,61.0,,,0.006999999999999999,128.280105,17.104465,6.588939951929697e+17,128.27996000000002,17.10438,0.9,128.28008329999997,17.1044444,211785147.0,0.9,0.4834620982665376,128.28002164999998,17.1044122,,,,,,128.28002164999998,17.1044122,,,,,,0.9,128.2801140258977,17.104424219913398,0.006999999999999999,0.004,90.0,6.588939951929697e+17,128.27996135575,0.2194,17.104377705999998,0.1396,5.1784,0.2786,-33.891,0.475,-10.802999999999999,0.276,False,665.6560000000002,1.63162,18.630241,97.4504,8.76107,20.379429000000002,1002.24,12.6774,17.259487,3.119942,,,0.0,,,,,,0.150057,08330722+1706160,128.280104,17.104465,0.19,0.11,179.0,15.267999999999999,,,0.059000000000000004,,,AUU,266.0,0.0,2450760.0218,0.0034409999999999996,1.285212827999558e+17,128.27999484,17.10438472,0.003,0.003,90.0,503635968.0,60.0,55995.24391204,5.0,82.0,20.8334,0.0333,115000.0,19.5841,0.0087,115000.0,17.861,0.0061,115000.0,17.064,0.0057,115000.0,16.6667,0.0057,115000.0,0.47664799999999996,,,,,0.0026580415924732023,0.09346948391837967,0.013647416299601188,3.119942,0.09446055470736373,21.13214608195063,0.03481280629563499,19.624548245098865,0.01440004039263609,17.870590141431347,0.0061507749621939846,16.934458464561924,0.018656210967454668,16.923761419508498,0.05014673137182118
