        B,        I,        MP,        R,        V,       Kp,      DEC,    PM_RA,   PM_DEC,  H_2MASS,  J_2MASS,  K_2MASS ID,RA
19.7986,16.8657,88.2067,17.7631,18.4703,17.78004,11.865789,0.0462,-0.8185,14.8,15.562000000000001,   14.766  0001667,132.71338
20.2107,17.0585,89.4133,18.0299,18.727,17.83836,11.867308,0.0045,0.1879,15.017000000000001,15.728,   14.784  0001668,132.94977
15.5606,14.2937,99.1258,14.4676,14.7264,14.55455,11.866234,-0.4104,0.2795,12.797,13.218,   12.776  0001672,132.5975
15.4976,13.6357,0.0,14.0744,14.4683,14.12274,11.867177,14.3325,-20.0063,11.812999999999999,12.402000000000001,   11.727  0001673,132.69135
18.0347,15.6476,98.5032,16.2775,16.8798,16.370279999999998,11.8685,-0.0396,-0.4886,13.742,14.456,   13.630  0001674,132.91943999999998
18.8967,16.3027,95.2215,16.9986,17.5747,17.01582,11.868003,0.076,-2.5407,14.308,15.012,   14.232  0001675,132.82128
16.8062,15.2692,98.9253,15.5642,15.8955,15.671129999999998,11.869008000000001,-0.094,0.5059,13.844000000000001,14.222999999999999,   13.702  0001676,132.96199
19.4844,16.6402,95.4435,17.4229,18.1004,17.339129999999997,11.869749,-0.366,-1.1672,14.652000000000001,15.398,   14.573  0001677,132.96982
14.5393,13.6661,99.1358,13.8027,13.9284,13.850489999999999,11.869632000000001,0.6738,-0.2263,12.368,12.717,   12.305  0001679,132.83205
15.7944,14.5105,99.6001,14.7714,14.9607,14.86628,11.87012,-0.4636,-0.5797,13.1,13.485999999999999,   12.996  0001680,132.87066000000002
18.2402,16.1356,94.0058,16.6537,17.1758,16.725929999999998,11.868537,-4.2756,-1.5064,14.376,14.907,   14.084  0001681,132.51948000000002
-99.999,18.225,12.4289,19.4233,19.5748,18.511039999999998,11.869589999999999,18.0912,-6.4763,16.137999999999998,17.090999999999998,   15.748  0001685,132.55328
12.5675,11.8406,99.2576,11.9122,12.066,11.9547,11.870735,-1.0373,-0.8998,10.585999999999999,10.852,   10.515  0001687,132.73207
13.3952,12.6759,99.5789,12.7075,12.8456,12.78656,11.871511,-0.0012,-0.9106,11.443,11.720999999999998,   11.383  0001688,132.86793
-99.999,17.6619,56.4076,19.2884,19.9616,19.07304,11.872175,-1.0886,-20.7372,15.373,16.387,   15.502  0001691,132.86239
15.8076,14.5424,99.4179,14.7963,15.0417,14.863170000000002,11.871298,-0.6234,0.246,13.026,13.429,   12.906  0001692,132.69333999999998
13.8479,12.3601,99.666,12.6507,12.9144,12.722389999999999,11.872850999999999,0.0915,-0.4009,10.707,11.197000000000001,   10.626  0001694,132.74235
19.2069,17.8447,15.4136,18.0567,18.365,18.17782,11.873772,9.2085,2.9168,16.137999999999998,16.535999999999998,   15.850  0001696,132.82492
16.7915,15.5502,0.0,15.7994,16.0144,15.86617,11.873507,9.0993,0.9342,13.995999999999999,14.458,   13.986  0001697,132.76633999999999
14.4251,13.6816,99.1449,13.7434,13.8602,13.82233,11.873917,0.9228,-0.0614,12.48,12.718,   12.395  0001699,132.77053999999998
15.7467,14.6322,99.6349,14.8214,15.0013,14.892,11.873781,-0.2637,-0.0041,13.252,13.606,   13.196  0001700,132.76248999999999
16.6771,15.6882,0.0,15.8661,16.0651,15.95319,11.874986,9.1998,-0.1223,14.511,14.735999999999999,   14.205  0001701,132.92563
19.5748,17.4327,50.2837,17.9685,18.487,18.06215,11.873743,7.1879,-0.5387,15.667,16.095,   15.345  0001702,132.64691000000002
18.6621,16.8126,12.1044,17.1894,17.6136,17.337989999999998,11.875209,5.7706,-5.6329,15.02,15.592,   14.760  0001704,132.89271000000002
17.9873,15.9591,98.871,16.4289,16.8762,16.494979999999998,11.874189,-0.3373,-0.4514,14.142999999999999,14.73,   14.012  0001705,132.67731
16.8036,15.4611,2.555,15.7123,15.9368,15.7815,11.875952999999999,5.3704,-0.157,14.061,14.507,   13.867  0001708,132.93802
16.7192,15.0354,99.4397,15.4168,15.7856,15.503789999999999,11.875556,-0.2926,-0.5007,13.299000000000001,13.882,   13.175  0001709,132.77297
19.1137,16.52,96.3869,17.2341,17.8439,17.26033,11.875145,0.2536,0.1682,14.536,15.251,   14.444  0001710,132.67281
20.1518,16.7713,83.9028,17.9064,18.6851,17.85559,11.875698,0.559,0.1894,14.662,15.377,   14.558  0001711,132.75886
17.0193,15.6144,0.0,15.8675,16.1692,15.94953,11.875781,7.902,-2.0218,14.024000000000001,14.493,   13.891  0001713,132.69652
20.1292,17.944,33.6372,18.5795,19.3675,18.404220000000002,11.87425,17.7531,-6.9197,16.351,16.849,   15.864  0001714,132.39255
13.8694,13.1155,99.492,13.1691,13.2801,13.25409,11.877436999999999,0.3379,-0.414,11.897,12.15,   11.810  0001716,132.85635
11.9375,11.1246,99.0545,11.1987,11.3255,11.271930000000001,11.877174,-0.1546,-1.0606,9.816,10.105,    9.760  0001717,132.84065
17.6629,15.8323,95.835,16.2198,16.6684,16.30102,11.87635,-0.1662,1.7986,14.083,14.615,   13.884  0001718,132.54448
17.2441,15.8552,0.0009,16.1523,16.4207,16.24934,11.878313,9.1899,4.8337,14.269,14.825,   14.222  0001719,132.92119
16.1602,14.9609,97.0575,15.1114,15.3427,15.217870000000001,11.876702,1.4767,-0.1994,13.515,13.924000000000001,   13.462  0001720,132.60148
14.392,13.6382,99.454,13.7053,13.7967,13.778129999999999,11.8787,0.0621,0.2275,12.386,12.665999999999999,   12.350  0001721,132.91698
11.6806,10.3937,98.6458,10.2705,10.567,10.65807,11.878424,0.3316,-1.3617,8.122,8.65,    7.976  0001722,132.8029
14.4571,13.7055,99.4582,13.7655,13.879,13.83774,11.879984,0.0004,0.0624,12.545,12.772,   12.457  0001723,132.834
20.1442,16.9347,71.992,18.0866,18.6566,17.98004,11.877804,0.217,3.4068,14.913,15.585,   14.621  0001724,132.41212
-99.999,17.4105,57.0542,19.0813,19.3975,18.77737,11.880987,0.5108,5.3985,15.295,15.987,   15.114  0001728,132.74409
18.2453,16.1477,0.0,16.6293,17.1702,16.73977,11.881021,14.9442,-4.531,14.225,14.867,   14.109  0001731,132.63161000000002
17.5955,15.3729,98.8077,15.987,16.4133,16.19249,11.882087,0.269,-0.8726,13.54,14.182,   13.393  0001732,132.80143
17.7705,15.8773,99.1974,16.3285,16.7496,16.40459,11.881886999999999,-0.7239,0.439,14.187000000000001,14.702,   14.054  0001733,132.76176999999998
14.4785,13.6639,99.5455,13.7926,13.9207,13.862639999999999,11.882267,0.3062,-0.293,12.493,12.744000000000002,   12.413  0001734,132.78133
15.7801,14.6638,99.2111,14.8392,15.0499,14.93857,11.882099,0.3199,0.1885,13.276,13.684000000000001,   13.207  0001735,132.7322
-99.999,18.7524,49.1668,19.1906,19.6249,19.36047,11.881625,7.9978,5.9769,-99.999,-99.999,  -99.999  0001736,132.67167
13.3952,12.6731,99.3073,12.7029,12.8337,12.7959,11.883,0.618,0.5012,11.453,11.728,   11.391  0001739,132.81566999999998
15.6795,14.1733,0.0,14.9481,14.8159,14.626170000000002,11.881072999999999,7.3126,-26.788,12.722000000000001,13.196,   12.619  0001740,132.48183999999998
15.5559,14.4024,99.1191,14.6113,14.8431,14.682220000000001,11.882712,0.1484,0.6768,12.883,13.375,   12.803  0001743,132.69528
14.8149,13.973,99.592,14.0434,14.1926,14.153120000000001,11.884004,0.068,0.0933,12.693,13.003,   12.622  0001745,132.86457
13.2712,12.3091,99.5506,12.4807,12.6649,12.5374,11.88385,0.2878,0.4005,10.770999999999999,11.175,   10.695  0001746,132.78011999999998
16.7007,15.231,99.364,15.4839,15.7864,16.03805,11.884971,0.0318,-0.558,13.802,14.124,   13.535  0001747,132.97898999999998
16.4539,14.8545,99.1821,15.2183,15.5345,15.29925,11.884749000000001,-0.0458,-0.1545,13.225,13.737,   13.145  0001748,132.91272
19.1297,16.9962,0.6276,17.4794,18.0316,17.540879999999998,11.885061,10.9317,-0.0898,15.012,15.811,   15.134  0001750,132.81127
18.849,16.3302,97.4277,17.048,17.6664,17.08642,11.884867,-0.9793,-0.7958,14.448,15.093,   14.289  0001751,132.76542
16.0919,14.9416,99.0536,15.0566,15.2742,15.173520000000002,11.885784,0.5035,0.1345,13.481,13.862,   13.411  0001753,132.84143999999998
13.6559,12.9267,99.7311,13.016,13.0987,13.062669999999999,11.886586,-0.3061,-0.0085,11.724,12.013,   11.670  0001756,132.88312
15.7991,14.6804,99.3601,14.8851,15.0926,14.96394,11.886289,0.2907,0.4749,13.345999999999998,13.713,   13.238  0001757,132.77427
15.5091,14.4662,99.4971,14.6314,14.8182,14.701410000000001,11.886500999999999,0.3784,0.1909,13.157,13.474,   13.105  0001758,132.7532
21.3479,18.4956,38.3883,19.3987,20.1638,19.35166,11.885214999999999,10.4241,-0.9183,15.97,16.83,   15.882  0001759,132.50348
20.7213,17.0494,68.6708,18.4203,19.1928,18.29375,11.887386,0.8275,4.1006,14.993,15.7,   14.989  0001760,132.88777
16.428,15.0811,98.9888,15.3228,15.5578,15.417539999999999,11.887706,0.3457,0.363,13.655,14.050999999999998,   13.515  0001761,132.85671000000002
18.9809,16.3819,97.383,17.0989,17.7286,17.125239999999998,11.88724,-0.4053,1.6496,14.489,15.052,   14.338  0001762,132.78842
14.316,13.535,99.6634,13.6247,13.7497,13.68165,11.888318,-0.1882,0.2048,12.327,12.603,   12.267  0001763,132.87999
17.7393,15.8368,99.1831,16.2466,16.6757,16.34495,11.888739999999999,-0.7153,0.2882,14.126,14.710999999999999,   14.028  0001765,132.86692
-99.999,17.8467,52.6842,19.4225,19.6656,19.2513,11.888058000000001,5.3867,-7.6747,16.111,16.329,   15.756  0001766,132.73219
17.8011,15.7277,99.1918,16.1841,16.6449,15.9525,11.889566,-1.4435,0.3547,14.044,14.675999999999998,   13.957  0001768,132.96143999999998
18.5335,17.7349,9.6269,17.8435,17.9838,17.90842,11.888605,9.9406,2.4445,16.575,16.745,   15.964  0001770,132.66249
17.3735,16.1867,0.0,16.4362,16.6466,16.44864,11.890665,10.7162,-5.5608,14.943,15.293,   14.721  0001772,132.88297
13.3305,12.6211,99.6119,12.64,12.8149,12.7278,11.890708,0.2076,-0.088,11.382,11.667,   11.342  0001775,132.86426
11.598,11.1902,98.8186,11.1336,11.1482,11.262839999999999,11.890602000000001,-0.2886,-0.9511,10.08,10.28,   10.007  0001776,132.83665
20.325,18.2478,29.8209,18.6349,19.1682,18.57171,11.890461,13.4945,2.0063,-99.999,-99.999,  -99.999  0001777,132.79231000000001
17.6083,15.7479,99.2642,16.2113,16.625,16.26614,11.890678999999999,-0.3834,0.1764,14.030999999999999,14.635,   13.867  0001778,132.79465
20.8451,17.9258,43.7553,18.8781,19.8342,18.90478,11.890848,9.3439,-0.9937,15.71,16.598,   15.603  0001780,132.66865
12.4846,10.6756,0.1142,11.2254,11.5427,11.17526,11.889484,13.1147,6.08,8.821,9.367,    8.689  0001781,132.40351
16.2773,15.0023,99.5441,15.209,15.4399,15.307260000000001,11.892439,-0.3449,-0.2461,13.530999999999999,13.915,   13.432  0001782,132.88296
20.7964,16.6585,0.9827,18.4786,19.4138,18.101010000000002,11.891716,18.2093,-13.9127,14.489,15.113,   14.278  0001783,132.73755
18.2961,16.1641,96.6729,16.6665,17.1827,16.74502,11.891007,1.0902,0.3709,14.283,14.934000000000001,   14.180  0001784,132.63024
17.9216,15.8653,94.8073,16.346,16.8263,16.450570000000003,11.891648,1.8849,0.4343,14.113,14.652999999999999,   13.941  0001788,132.61956999999998
13.2775,11.7501,99.0001,12.069,12.3969,12.12005,11.892953,-0.7686,1.6387,10.023,10.522,    9.941  0001790,132.89908
15.9191,15.0104,65.866,15.103,15.2708,15.194989999999999,11.892308,3.4173,-1.3621,13.689,14.045,   13.636  0001792,132.66173
17.3687,16.1469,0.0003,16.3585,16.595,16.431279999999997,11.893452,8.7752,1.8216,14.833,15.125,   14.797  0001793,132.80126
-99.999,-99.999,-1.0,-99.999,-99.999,10.34428,11.894292,-999.9999,-999.9999,5.409,5.888999999999999,    5.232  0001794,132.95525
19.0879,16.5963,92.0615,17.2304,17.784,17.025479999999998,11.894439,-1.1522,-6.0205,-99.999,-99.999,  -99.999  0001795,132.94191999999998
18.2006,16.0472,98.7777,16.5722,17.091,16.640060000000002,11.89425,0.0867,-0.5118,14.17,14.834000000000001,   14.183  0001796,132.78858
19.189,17.2501,49.5994,17.7322,18.1966,17.83473,11.894255000000001,6.9239,-0.7394,15.440999999999999,16.195999999999998,   15.211  0001797,132.70788000000002
-99.999,18.5526,27.43,19.2193,20.0987,19.33461,11.894288000000001,14.5156,-6.8317,16.04,16.809,   15.845  0001799,132.70549
15.9594,14.7905,99.2311,14.9628,15.2003,15.0605,11.895736,0.547,0.2027,13.376,13.729000000000001,   13.341  0001800,132.88687
-99.999,18.0847,70.7787,19.507,20.0032,19.365129999999997,11.895861,0.4658,3.4461,16.045,16.506,   15.541  0001802,132.82398
18.7038,17.2287,47.7806,17.5554,17.8846,17.64815,11.895348,2.2964,-5.7928,15.617,16.102999999999998,   15.427  0001804,132.6766
19.8817,16.7098,88.6043,17.7657,18.5544,17.70601,11.896455,1.4443,1.2127,14.6,15.321,   14.364  0001807,132.7746
19.6676,16.6346,91.5278,17.6692,18.3812,17.58594,11.895602,-1.9613,-1.1605,14.535,15.242,   14.451  0001811,132.4923
11.6328,10.2701,99.2119,10.2443,10.5629,10.68881,11.897737,-0.9887,-0.7824,8.113,8.619,    7.960  0001813,132.8591
18.7867,16.9311,0.171,17.3577,17.8996,17.49729,11.896869,10.8023,1.073,15.23,15.685,   14.933  0001814,132.67298
18.261,15.7364,98.1346,16.3783,16.9693,16.35379,11.898427,0.3859,-0.4468,13.833,14.449000000000002,   13.639  0001815,132.94034
16.3954,15.1174,99.5044,15.3266,15.5673,15.41204,11.897813000000001,-0.0011,-0.1919,13.577,14.059000000000001,   13.519  0001816,132.80387
15.9233,15.093,0.0,15.173,15.3364,15.26002,11.898655999999999,9.189,2.9687,13.790999999999999,14.155,   13.816  0001817,132.97002
13.4406,12.7731,99.043,12.7475,12.907,12.83783,11.896677,-0.1541,1.1803,11.607999999999999,11.855,   11.540  0001818,132.56793000000002
14.2204,13.5103,99.3961,13.5416,13.6725,13.60754,11.89776,0.2503,-0.5544,12.277999999999999,12.582,   12.227  0001819,132.73338999999999
16.1725,14.9254,99.3463,15.13,15.3842,15.22034,11.897933,-0.5797,0.5646,13.460999999999999,13.901,   13.402  0001820,132.69532
20.3917,17.2057,83.0504,18.1385,18.946,18.19821,11.899252,-2.289,1.9712,15.222000000000001,15.878,   15.069  0001821,132.90693000000002
20.8255,17.3425,60.9033,18.7851,19.6615,18.63279,11.898657,-0.4978,7.0842,15.139000000000001,15.912,   15.113  0001822,132.74335
18.2103,15.9948,94.1559,16.5707,17.085,16.64273,11.898429,1.6851,0.1237,14.091,14.727,   13.934  0001824,132.64602
19.3142,17.9988,3.5473,18.2232,18.538,18.28953,11.899049,13.985,2.7937,16.867,16.677,   16.028  0001826,132.74141
-99.999,17.5109,57.255,18.9861,19.3205,18.83023,11.898408,-0.1753,5.5405,15.318,16.222,   15.237  0001829,132.53311000000002
20.2328,18.6656,48.1748,19.168,19.4595,18.9931,11.899212,7.8802,7.1603,-99.999,-99.999,  -99.999  0001830,132.63682
18.4773,16.1614,96.5643,16.7648,17.328,16.85025,11.899785000000001,0.5258,0.7872,14.249,14.839,   14.126  0001832,132.66953
20.3224,18.6501,40.1732,19.0654,19.4318,18.99558,11.900744,11.307,3.8522,-99.999,-99.999,  -99.999  0001833,132.81351999999998
16.2893,14.9513,66.8037,15.2054,15.4402,15.28106,11.900989,-2.1138,-3.5521,13.436,13.887,   13.352  0001834,132.81603
14.8133,13.9851,99.4566,14.0294,14.1675,14.12009,11.901378,0.165,0.6561,12.741,13.017000000000001,   12.681  0001835,132.84644
-99.999,17.7475,68.4693,19.3023,19.9703,19.022370000000002,11.901641,-7.6032,3.2079,15.481,16.375,   15.603  0001836,132.88392
18.3886,16.1656,97.9718,16.7049,17.2743,16.7765,11.901301,-0.0704,-1.1766,14.277000000000001,14.912,   14.177  0001837,132.75177
20.3148,16.7241,80.3653,18.0177,18.8335,17.89702,11.90131,1.4764,1.3261,14.655,15.355,   14.432  0001839,132.67328
15.2868,14.0078,98.5812,14.2417,14.4801,14.321620000000001,11.901274,0.6736,0.6982,12.495,12.904000000000002,   12.394  0001840,132.65418
-99.999,17.9053,64.6807,19.5137,19.915,18.11944,11.903096000000001,-11.1744,2.6287,16.018,16.624000000000002,   15.687  0001841,132.96803
13.4485,12.6779,99.517,12.7421,12.8968,12.81316,11.903871,0.2443,0.0234,11.495999999999999,11.725999999999999,   11.382  0001844,132.87254
16.8095,16.6727,0.0028,15.9286,16.1088,15.73275,11.902983,8.5093,7.2749,14.212,14.527000000000001,   14.084  0001845,132.72082
17.2578,15.5293,99.0604,15.9103,16.2661,15.99128,11.903999,-0.0047,0.5991,13.83,14.377,   13.742  0001846,132.83875
20.7041,17.1296,16.219,18.3851,19.1356,18.261129999999998,11.903865,11.1355,7.9641,14.847999999999999,15.819,   15.066  0001847,132.81515
18.9961,18.1375,2.9488,18.2567,18.4286,18.30088,11.903699000000001,15.3453,-10.0739,-99.999,-99.999,  -99.999  0001848,132.80747
18.9939,17.6218,10.2228,17.8117,18.0559,17.62792,11.902938,12.3232,3.9783,15.149000000000001,15.963,   15.112  0001849,132.62695
20.2418,17.0876,73.7616,18.1842,18.9374,18.17565,11.904503,1.2741,1.9992,15.06,15.696,   14.986  0001850,132.90657
19.7363,16.7966,92.126,17.655,18.3088,17.70505,11.90322,-0.2192,0.4427,14.705,15.537,   14.713  0001851,132.64293999999998
14.1915,13.3669,99.3629,13.464,13.5664,13.51477,11.904192,0.4327,0.2225,12.203,12.440999999999999,   12.116  0001852,132.81906999999998
18.3655,17.5144,13.848,17.6822,17.8311,17.68639,11.904546,9.8002,1.9238,16.099,16.555999999999997,   17.021  0001854,132.83206
15.2848,14.3308,99.0278,14.4073,14.5906,14.514879999999998,11.905405,0.7505,-0.2924,13.002,13.338,   12.942  0001856,132.9721
18.0405,15.7252,80.8658,16.3622,16.854,16.39776,11.905,2.92,-0.669,13.866,14.519,   13.702  0001857,132.82842
19.8576,16.3216,88.6579,17.7379,18.4976,17.544710000000002,11.90516,0.041,-0.406,14.277000000000001,14.922,   14.051  0001858,132.77656000000002
17.3485,16.3647,0.0005,16.5826,16.7188,16.62912,11.905527000000001,9.623,1.748,15.005999999999998,15.390999999999998,   15.016  0001860,132.78448999999998
19.8198,16.9193,83.5239,17.8343,18.5721,17.85051,11.905027,0.4993,-0.2514,14.793,15.605,   14.712  0001861,132.5839
14.8227,13.9378,99.5407,14.0404,14.1755,14.103370000000002,11.906372,0.144,0.164,12.708,12.985999999999999,   12.623  0001862,132.80123
16.0206,14.7826,99.4367,14.9804,15.2186,15.082429999999999,11.907558,0.1146,0.4969,13.397,13.75,   13.282  0001863,132.90226
14.631,13.8305,99.5489,13.9006,14.051,13.981520000000002,11.906765,-0.4231,0.0152,12.555,12.887,   12.503  0001864,132.70737
13.3613,12.6159,99.5991,12.763,12.8686,12.783489999999999,11.908066999999999,-0.243,0.128,11.466,11.703,   11.397  0001866,132.92178
15.551,14.5146,98.9055,14.6374,14.8181,14.72371,11.90666,-0.501,1.0769,13.132,13.520999999999999,   13.128  0001868,132.57665
16.3831,15.0982,98.9755,15.3047,15.5785,15.3975,11.907726,-1.0618,1.118,13.61,14.035,   13.584  0001871,132.57202
20.3176,16.6763,92.8647,18.0797,18.8013,17.77815,11.909761,-0.8048,-1.3525,14.645999999999999,15.333,   14.448  0001872,132.93944
13.5712,12.4192,99.6899,12.5416,12.8307,12.660969999999999,11.908899,-0.1426,-0.3274,10.921,11.322000000000001,   10.860  0001873,132.75076
14.309,13.4054,99.4173,13.518,13.6779,13.593379999999998,11.908617999999999,-0.0888,0.6792,12.137,12.432,   12.082  0001874,132.69315
17.3541,15.6197,99.4746,15.9658,16.3603,16.07258,11.909454,-0.7535,-0.3611,13.932,14.465,   13.806  0001876,132.79447
18.4286,16.1844,96.7333,16.7609,17.2781,16.84055,11.909006,0.6843,1.1139,14.275,14.923,   14.193  0001877,132.67371
20.1402,16.9743,80.5725,18.0306,18.797,17.99155,11.908958,0.7532,1.3102,14.832,15.636,   14.714  0001878,132.61073000000002
18.7211,16.3221,96.861,16.8763,17.4147,16.988970000000002,11.910998,-0.0622,-1.6667,14.344000000000001,15.056,   14.271  0001879,132.92817
-99.999,18.3243,56.4741,19.0274,19.0694,19.25625,11.910146000000001,-0.4042,-4.2919,-99.999,-99.999,  -99.999  0001881,132.69564
16.0651,14.871,99.4657,15.0554,15.2656,15.15775,11.911202000000001,0.0309,-0.0765,13.493,13.866,   13.330  0001885,132.80056000000002
20.293,17.0766,85.5023,18.0697,18.7088,17.882360000000002,11.912164,-0.147,0.3341,15.109000000000002,15.655999999999999,   14.827  0001888,132.88884
17.9805,15.7265,98.9673,16.2867,16.7973,16.405379999999997,11.911589,-1.0369,0.1728,13.850999999999999,14.470999999999998,   13.734  0001890,132.69103
15.4818,14.4102,99.0484,14.5787,14.7601,14.660620000000002,11.91129,0.2364,0.3097,13.105,13.427999999999999,   12.928  0001891,132.65848
16.6532,15.214,99.3597,15.4951,15.799,15.598429999999999,11.913160000000001,-0.0581,0.07,13.698,14.124,   13.565  0001894,132.88728999999998
16.401,15.0526,99.1963,15.2658,15.5163,15.388370000000002,11.913861,0.4577,0.7039,13.517000000000001,13.954,   13.485  0001895,132.90429
-99.999,16.489,77.1029,18.781,19.4805,18.16735,11.913795,-14.4004,-12.3649,14.163,14.79,   13.922  0001896,132.83856
14.7412,13.8783,99.6071,13.978,14.1405,14.064570000000002,11.913239,-0.3718,0.116,12.668,12.963,   12.611  0001897,132.70049
18.0595,17.2055,0.0688,17.2573,17.395,16.62823,11.914748,10.0761,2.3044,-99.999,-99.999,  -99.999  0001900,132.95605
15.8201,14.7989,97.0974,14.9702,15.1131,15.03232,11.912933,-2.6697,2.2931,13.514000000000001,13.828,   13.422  0001901,132.56887
-99.999,17.5101,40.9113,19.3582,19.743,18.69556,11.912453999999999,20.4302,14.5712,15.405999999999999,16.141,   15.318  0001902,132.50485
14.0712,12.3786,82.0422,12.8319,13.0688,12.75961,11.911605,1.2082,6.262,10.654000000000002,11.155,   10.538  0001903,132.362
-99.999,17.0869,66.8984,19.211,19.5041,18.67865,11.914657,-6.285,-12.5413,14.738,15.334000000000001,   14.397  0001906,132.8414
