object,ra,dec,k2campaign,fpa_module,Vmag,Jmag,Hmag,Kmag,ndet,best_aperture_im,best_aperture_ep,best_aperture_tf,bestaper_lcurl,full_lcurl,plot_bestaper_IMLC,plot_bestaper_EPLC,plot_bestaper_TFLC
2MASS J06072344+2405547,91.847509,24.098529,0,24,None,14.238,13.914,13.834,1391,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405547-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405547-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405547-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405547-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405547-24-TF-bestaper-k2lc.png
2MASS J06072341+2404226,91.847559,24.072953,0,24,14.953,12.397,11.727,11.542,1391,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06072341+2404226-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072341+2404226-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072341+2404226-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072341+2404226-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072341+2404226-24-TF-bestaper-k2lc.png
2MASS J06072344+2405254,91.847652,24.090382,0,24,None,13.899,13.475,13.272,1391,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405254-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405254-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405254-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405254-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072344+2405254-24-TF-bestaper-k2lc.png
2MASS J06072348+2406136,91.847843,24.103725,0,24,None,14.431,14.099,13.93,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072348+2406136-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072348+2406136-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072348+2406136-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072348+2406136-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072348+2406136-24-TF-bestaper-k2lc.png
2MASS J06072350+2404134,91.847912,24.070377,0,24,None,11.902,11.29,11.14,1391,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072350+2404134-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072350+2404134-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072350+2404134-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072350+2404134-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072350+2404134-24-TF-bestaper-k2lc.png
2MASS J06072351+2406492,91.847982,24.113678,0,24,None,13.951,13.644,13.451,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072351+2406492-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072351+2406492-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072351+2406492-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072351+2406492-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072351+2406492-24-TF-bestaper-k2lc.png
2MASS J06072356+2406042,91.848181,24.101163,0,24,None,14.362,14.004,13.834,1391,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06072356+2406042-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072356+2406042-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072356+2406042-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072356+2406042-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072356+2406042-24-TF-bestaper-k2lc.png
2MASS J06072361+2402415,91.848359,24.044844,0,24,15.229,14.073,13.679,13.512,1393,4,4,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06072361+2402415-3f66a96442cc80e4bd2aa024824eab809d406fd17e79440eac683d21-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072361+2402415-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072361+2402415-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072361+2402415-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072361+2402415-24-TF-bestaper-k2lc.png
2MASS J06072375+2410403,91.848866,24.177834,0,24,16.14,14.82,14.484,14.284,1390,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072375+2410403-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072375+2410403-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072375+2410403-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072375+2410403-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072375+2410403-24-TF-bestaper-k2lc.png
2MASS J06072381+2405279,91.849094,24.090979,0,24,None,13.915,13.523,13.369,1391,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2405279-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2405279-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2405279-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2405279-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2405279-24-TF-bestaper-k2lc.png
2MASS J06072378+2408479,91.849096,24.146646,0,24,14.204,12.793,12.488,12.409,1390,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06072378+2408479-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072378+2408479-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072378+2408479-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072378+2408479-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072378+2408479-24-TF-bestaper-k2lc.png
2MASS J06072381+2406350,91.849226,24.109719,0,24,None,11.48,10.785,10.574,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2406350-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2406350-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2406350-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2406350-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072381+2406350-24-TF-bestaper-k2lc.png
2MASS J06072388+2406422,91.849659,24.111736,0,24,None,14.798,14.42,14.323,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072388+2406422-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072388+2406422-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072388+2406422-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072388+2406422-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072388+2406422-24-TF-bestaper-k2lc.png
UCAC4-571-024564,91.849829,24.09167,0,24,None,None,None,None,1391,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024564-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024564-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024564-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024564-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/UCAC4-571-024564-24-TF-bestaper-k2lc.png
2MASS J06072402+2408296,91.850033,24.141588,0,24,None,14.571,14.434,14.417,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072402+2408296-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072402+2408296-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072402+2408296-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072402+2408296-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072402+2408296-24-TF-bestaper-k2lc.png
2MASS J06072405+2406471,91.850205,24.113083,0,24,None,12.34,11.655,11.485,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072405+2406471-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072405+2406471-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072405+2406471-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072405+2406471-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072405+2406471-24-TF-bestaper-k2lc.png
2MASS J06072407+2400221,91.850299,24.00613,0,24,16.19,14.261,13.781,13.725,1393,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072407+2400221-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072407+2400221-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072407+2400221-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072407+2400221-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072407+2400221-24-TF-bestaper-k2lc.png
2MASS J06072410+2407156,91.850335,24.121019,0,24,None,15.163,14.914,14.627,1390,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2407156-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2407156-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2407156-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2407156-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2407156-24-TF-bestaper-k2lc.png
2MASS J06072410+2405024,91.850399,24.083848,0,24,None,14.777,14.475,14.417,1391,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2405024-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2405024-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2405024-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2405024-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072410+2405024-24-TF-bestaper-k2lc.png
2MASS J06072415+2405413,91.850598,24.094809,0,24,None,13.806,13.649,13.416,1391,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072415+2405413-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072415+2405413-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072415+2405413-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072415+2405413-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072415+2405413-24-TF-bestaper-k2lc.png
2MASS J06072419+2406508,91.85082,24.114104,0,24,None,11.229,10.475,10.259,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072419+2406508-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072419+2406508-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072419+2406508-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072419+2406508-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072419+2406508-24-TF-bestaper-k2lc.png
2MASS J06072428+2401391,91.851107,24.027559,0,24,None,14.548,14.16,14.019,1393,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072428+2401391-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072428+2401391-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072428+2401391-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072428+2401391-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072428+2401391-24-TF-bestaper-k2lc.png
2MASS J06072429+2359496,91.851223,23.997143,0,24,13.259,10.797,10.193,10.038,1393,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2359496-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2359496-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2359496-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2359496-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2359496-24-TF-bestaper-k2lc.png
2MASS J06072429+2410559,91.851238,24.182182,0,24,14.64,13.544,13.277,13.192,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2410559-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2410559-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2410559-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2410559-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072429+2410559-24-TF-bestaper-k2lc.png
2MASS J06072432+2406096,91.851254,24.102696,0,24,None,14.611,14.223,14.184,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2406096-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2406096-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2406096-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2406096-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2406096-24-TF-bestaper-k2lc.png
2MASS J06072432+2410507,91.851329,24.180705,0,24,None,14.588,14.255,14.21,1390,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2410507-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2410507-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2410507-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2410507-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072432+2410507-24-TF-bestaper-k2lc.png
2MASS J06072436+2358207,91.851508,23.972447,0,24,16.18,14.589,14.245,14.196,1393,4,6,4,http://k2.hatsurveys.org/archive/K2.0/module-24/06072436+2358207-9e6bb4fb8af69be6d5cd9f21e57e9c464b7ea4e40aba7e2eb5d06870-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072436+2358207-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072436+2358207-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072436+2358207-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072436+2358207-24-TF-bestaper-k2lc.png
2MASS J06072437+2405376,91.851556,24.093774,0,24,None,12.065,11.493,11.312,1391,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405376-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405376-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405376-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405376-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405376-24-TF-bestaper-k2lc.png
2MASS J06072437+2405197,91.851571,24.088812,0,24,None,12.711,12.024,11.847,1391,6,6,6,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405197-1ab7ca6dbc8734445ee467e4d2f733925789794e00e2b353d54b34c0-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405197-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405197-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405197-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072437+2405197-24-TF-bestaper-k2lc.png
2MASS J06072438+2416269,91.85163,24.274181,0,24,13.653,11.061,10.431,10.235,1389,3,3,3,http://k2.hatsurveys.org/archive/K2.0/module-24/06072438+2416269-ec71212af05e0ac7b3d6adb9fed85bc7d1f5d85f880909177cd76a8a-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072438+2416269-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072438+2416269-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072438+2416269-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072438+2416269-24-TF-bestaper-k2lc.png
2MASS J06072440+2406148,91.851666,24.104106,0,24,None,13.068,12.75,12.68,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2406148-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2406148-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2406148-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2406148-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2406148-24-TF-bestaper-k2lc.png
2MASS J06072440+2407542,91.851685,24.131682,0,24,15.826,13.723,13.299,13.129,1390,2,2,2,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2407542-ec7a41ffd07deb0f7907c36a454712d43af34999ed69def2287cd845-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2407542-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2407542-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2407542-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072440+2407542-24-TF-bestaper-k2lc.png
2MASS J06072443+2400524,91.85179,24.014534,0,24,None,12.532,11.881,11.693,1393,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072443+2400524-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072443+2400524-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072443+2400524-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072443+2400524-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072443+2400524-24-TF-bestaper-k2lc.png
2MASS J06072448+2413294,91.852002,24.22486,0,24,13.152,9.735,8.836,8.582,1389,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072448+2413294-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072448+2413294-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072448+2413294-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072448+2413294-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072448+2413294-24-TF-bestaper-k2lc.png
2MASS J06072458+2407119,91.852173,24.119798,0,24,None,15.03,14.765,14.542,1390,0,0,0,http://k2.hatsurveys.org/archive/K2.0/module-24/06072458+2407119-da6749da3cc4a5e4ee005b1548d00ac5a8d9314c0e3ba9a9d203e02c-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072458+2407119-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072458+2407119-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072458+2407119-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072458+2407119-24-TF-bestaper-k2lc.png
2MASS J06072456+2406426,91.852339,24.111814,0,24,None,14.255,13.853,13.702,1390,8,8,8,http://k2.hatsurveys.org/archive/K2.0/module-24/06072456+2406426-86da2ca2ea95e8c574796db061cfac9437f6c510bee86df6f8ede9d8-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072456+2406426-730d980afc0532e9636f59f499bf0fe09dad097f9c9809c7fe0c8fdf-k2lc.csv.gz,http://k2.hatsurveys.org/archive/K2.0/module-24/06072456+2406426-24-IM-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072456+2406426-24-EP-bestaper-k2lc.png,http://k2.hatsurveys.org/archive/K2.0/module-24/06072456+2406426-24-TF-bestaper-k2lc.png
